id,filename,boxes,top_n,var_thresh,modes,frequency,season,methods,extra_indices,only_sea
1de77c17,predictor_1de77c17_9.parquet,0,5,,2,2monthly,9,ps,,False
1de77c17,predictor_1de77c17_10.parquet,0,5,,2,2monthly,10,ps,,False
1de77c17,predictor_1de77c17_11.parquet,0,5,,2,2monthly,11,ps,,False
1de77c17,predictor_1de77c17_12.parquet,0,5,,2,2monthly,12,ps,,False
d9b93550,predictor_d9b93550_1.parquet,0,10,,2,2monthly,1,ps,,False
d9b93550,predictor_d9b93550_2.parquet,0,10,,2,2monthly,2,ps,,False
d9b93550,predictor_d9b93550_3.parquet,0,10,,2,2monthly,3,ps,,False
d9b93550,predictor_d9b93550_4.parquet,0,10,,2,2monthly,4,ps,,False
d9b93550,predictor_d9b93550_5.parquet,0,10,,2,2monthly,5,ps,,False
d9b93550,predictor_d9b93550_6.parquet,0,10,,2,2monthly,6,ps,,False
d9b93550,predictor_d9b93550_7.parquet,0,10,,2,2monthly,7,ps,,False
d9b93550,predictor_d9b93550_8.parquet,0,10,,2,2monthly,8,ps,,False
d9b93550,predictor_d9b93550_9.parquet,0,10,,2,2monthly,9,ps,,False
d9b93550,predictor_d9b93550_10.parquet,0,10,,2,2monthly,10,ps,,False
d9b93550,predictor_d9b93550_11.parquet,0,10,,2,2monthly,11,ps,,False
d9b93550,predictor_d9b93550_12.parquet,0,10,,2,2monthly,12,ps,,False
b0326162,predictor_b0326162_1.parquet,0,15,,2,2monthly,1,ps,,False
b0326162,predictor_b0326162_2.parquet,0,15,,2,2monthly,2,ps,,False
b0326162,predictor_b0326162_3.parquet,0,15,,2,2monthly,3,ps,,False
b0326162,predictor_b0326162_4.parquet,0,15,,2,2monthly,4,ps,,False
b0326162,predictor_b0326162_5.parquet,0,15,,2,2monthly,5,ps,,False
b0326162,predictor_b0326162_6.parquet,0,15,,2,2monthly,6,ps,,False
b0326162,predictor_b0326162_7.parquet,0,15,,2,2monthly,7,ps,,False
b0326162,predictor_b0326162_8.parquet,0,15,,2,2monthly,8,ps,,False
b0326162,predictor_b0326162_9.parquet,0,15,,2,2monthly,9,ps,,False
b0326162,predictor_b0326162_10.parquet,0,15,,2,2monthly,10,ps,,False
b0326162,predictor_b0326162_11.parquet,0,15,,2,2monthly,11,ps,,False
b0326162,predictor_b0326162_12.parquet,0,15,,2,2monthly,12,ps,,False
c9589884,predictor_c9589884_1.parquet,0,20,,2,2monthly,1,ps,,False
c9589884,predictor_c9589884_2.parquet,0,20,,2,2monthly,2,ps,,False
c9589884,predictor_c9589884_3.parquet,0,20,,2,2monthly,3,ps,,False
c9589884,predictor_c9589884_4.parquet,0,20,,2,2monthly,4,ps,,False
c9589884,predictor_c9589884_5.parquet,0,20,,2,2monthly,5,ps,,False
c9589884,predictor_c9589884_6.parquet,0,20,,2,2monthly,6,ps,,False
c9589884,predictor_c9589884_7.parquet,0,20,,2,2monthly,7,ps,,False
c9589884,predictor_c9589884_8.parquet,0,20,,2,2monthly,8,ps,,False
c9589884,predictor_c9589884_9.parquet,0,20,,2,2monthly,9,ps,,False
c9589884,predictor_c9589884_10.parquet,0,20,,2,2monthly,10,ps,,False
c9589884,predictor_c9589884_11.parquet,0,20,,2,2monthly,11,ps,,False
c9589884,predictor_c9589884_12.parquet,0,20,,2,2monthly,12,ps,,False
f0d402c6,predictor_f0d402c6_1.parquet,0,30,,2,2monthly,1,ps,,False
f0d402c6,predictor_f0d402c6_2.parquet,0,30,,2,2monthly,2,ps,,False
f0d402c6,predictor_f0d402c6_3.parquet,0,30,,2,2monthly,3,ps,,False
f0d402c6,predictor_f0d402c6_4.parquet,0,30,,2,2monthly,4,ps,,False
f0d402c6,predictor_f0d402c6_5.parquet,0,30,,2,2monthly,5,ps,,False
f0d402c6,predictor_f0d402c6_6.parquet,0,30,,2,2monthly,6,ps,,False
f0d402c6,predictor_f0d402c6_7.parquet,0,30,,2,2monthly,7,ps,,False
f0d402c6,predictor_f0d402c6_8.parquet,0,30,,2,2monthly,8,ps,,False
f0d402c6,predictor_f0d402c6_9.parquet,0,30,,2,2monthly,9,ps,,False
f0d402c6,predictor_f0d402c6_10.parquet,0,30,,2,2monthly,10,ps,,False
f0d402c6,predictor_f0d402c6_11.parquet,0,30,,2,2monthly,11,ps,,False
f0d402c6,predictor_f0d402c6_12.parquet,0,30,,2,2monthly,12,ps,,False
cb6435d4,predictor_cb6435d4_1.parquet,0,5,0.05,2,2monthly,1,ps,,False
cb6435d4,predictor_cb6435d4_2.parquet,0,5,0.05,2,2monthly,2,ps,,False
cb6435d4,predictor_cb6435d4_3.parquet,0,5,0.05,2,2monthly,3,ps,,False
cb6435d4,predictor_cb6435d4_4.parquet,0,5,0.05,2,2monthly,4,ps,,False
cb6435d4,predictor_cb6435d4_5.parquet,0,5,0.05,2,2monthly,5,ps,,False
cb6435d4,predictor_cb6435d4_6.parquet,0,5,0.05,2,2monthly,6,ps,,False
cb6435d4,predictor_cb6435d4_7.parquet,0,5,0.05,2,2monthly,7,ps,,False
cb6435d4,predictor_cb6435d4_8.parquet,0,5,0.05,2,2monthly,8,ps,,False
cb6435d4,predictor_cb6435d4_9.parquet,0,5,0.05,2,2monthly,9,ps,,False
cb6435d4,predictor_cb6435d4_10.parquet,0,5,0.05,2,2monthly,10,ps,,False
cb6435d4,predictor_cb6435d4_11.parquet,0,5,0.05,2,2monthly,11,ps,,False
cb6435d4,predictor_cb6435d4_12.parquet,0,5,0.05,2,2monthly,12,ps,,False
0c96c2a3,predictor_0c96c2a3_1.parquet,0,10,0.05,2,2monthly,1,ps,,False
0c96c2a3,predictor_0c96c2a3_2.parquet,0,10,0.05,2,2monthly,2,ps,,False
0c96c2a3,predictor_0c96c2a3_3.parquet,0,10,0.05,2,2monthly,3,ps,,False
0c96c2a3,predictor_0c96c2a3_4.parquet,0,10,0.05,2,2monthly,4,ps,,False
0c96c2a3,predictor_0c96c2a3_5.parquet,0,10,0.05,2,2monthly,5,ps,,False
0c96c2a3,predictor_0c96c2a3_6.parquet,0,10,0.05,2,2monthly,6,ps,,False
0c96c2a3,predictor_0c96c2a3_7.parquet,0,10,0.05,2,2monthly,7,ps,,False
0c96c2a3,predictor_0c96c2a3_8.parquet,0,10,0.05,2,2monthly,8,ps,,False
0c96c2a3,predictor_0c96c2a3_9.parquet,0,10,0.05,2,2monthly,9,ps,,False
0c96c2a3,predictor_0c96c2a3_10.parquet,0,10,0.05,2,2monthly,10,ps,,False
0c96c2a3,predictor_0c96c2a3_11.parquet,0,10,0.05,2,2monthly,11,ps,,False
0c96c2a3,predictor_0c96c2a3_12.parquet,0,10,0.05,2,2monthly,12,ps,,False
8b9bb112,predictor_8b9bb112_1.parquet,0,15,0.05,2,2monthly,1,ps,,False
8b9bb112,predictor_8b9bb112_2.parquet,0,15,0.05,2,2monthly,2,ps,,False
8b9bb112,predictor_8b9bb112_3.parquet,0,15,0.05,2,2monthly,3,ps,,False
8b9bb112,predictor_8b9bb112_4.parquet,0,15,0.05,2,2monthly,4,ps,,False
8b9bb112,predictor_8b9bb112_5.parquet,0,15,0.05,2,2monthly,5,ps,,False
8b9bb112,predictor_8b9bb112_6.parquet,0,15,0.05,2,2monthly,6,ps,,False
8b9bb112,predictor_8b9bb112_7.parquet,0,15,0.05,2,2monthly,7,ps,,False
8b9bb112,predictor_8b9bb112_8.parquet,0,15,0.05,2,2monthly,8,ps,,False
8b9bb112,predictor_8b9bb112_9.parquet,0,15,0.05,2,2monthly,9,ps,,False
8b9bb112,predictor_8b9bb112_10.parquet,0,15,0.05,2,2monthly,10,ps,,False
8b9bb112,predictor_8b9bb112_11.parquet,0,15,0.05,2,2monthly,11,ps,,False
8b9bb112,predictor_8b9bb112_12.parquet,0,15,0.05,2,2monthly,12,ps,,False
63fb9a3a,predictor_63fb9a3a_1.parquet,0,20,0.05,2,2monthly,1,ps,,False
63fb9a3a,predictor_63fb9a3a_2.parquet,0,20,0.05,2,2monthly,2,ps,,False
63fb9a3a,predictor_63fb9a3a_3.parquet,0,20,0.05,2,2monthly,3,ps,,False
63fb9a3a,predictor_63fb9a3a_4.parquet,0,20,0.05,2,2monthly,4,ps,,False
63fb9a3a,predictor_63fb9a3a_5.parquet,0,20,0.05,2,2monthly,5,ps,,False
63fb9a3a,predictor_63fb9a3a_6.parquet,0,20,0.05,2,2monthly,6,ps,,False
63fb9a3a,predictor_63fb9a3a_7.parquet,0,20,0.05,2,2monthly,7,ps,,False
63fb9a3a,predictor_63fb9a3a_8.parquet,0,20,0.05,2,2monthly,8,ps,,False
63fb9a3a,predictor_63fb9a3a_9.parquet,0,20,0.05,2,2monthly,9,ps,,False
63fb9a3a,predictor_63fb9a3a_10.parquet,0,20,0.05,2,2monthly,10,ps,,False
63fb9a3a,predictor_63fb9a3a_11.parquet,0,20,0.05,2,2monthly,11,ps,,False
63fb9a3a,predictor_63fb9a3a_12.parquet,0,20,0.05,2,2monthly,12,ps,,False
ac299c99,predictor_ac299c99_1.parquet,0,30,0.05,2,2monthly,1,ps,,False
ac299c99,predictor_ac299c99_2.parquet,0,30,0.05,2,2monthly,2,ps,,False
ac299c99,predictor_ac299c99_3.parquet,0,30,0.05,2,2monthly,3,ps,,False
ac299c99,predictor_ac299c99_4.parquet,0,30,0.05,2,2monthly,4,ps,,False
ac299c99,predictor_ac299c99_5.parquet,0,30,0.05,2,2monthly,5,ps,,False
ac299c99,predictor_ac299c99_6.parquet,0,30,0.05,2,2monthly,6,ps,,False
ac299c99,predictor_ac299c99_7.parquet,0,30,0.05,2,2monthly,7,ps,,False
ac299c99,predictor_ac299c99_8.parquet,0,30,0.05,2,2monthly,8,ps,,False
ac299c99,predictor_ac299c99_9.parquet,0,30,0.05,2,2monthly,9,ps,,False
ac299c99,predictor_ac299c99_10.parquet,0,30,0.05,2,2monthly,10,ps,,False
ac299c99,predictor_ac299c99_11.parquet,0,30,0.05,2,2monthly,11,ps,,False
ac299c99,predictor_ac299c99_12.parquet,0,30,0.05,2,2monthly,12,ps,,False
fd66353e,predictor_fd66353e_1.parquet,0,5,0.1,2,2monthly,1,ps,,False
fd66353e,predictor_fd66353e_2.parquet,0,5,0.1,2,2monthly,2,ps,,False
fd66353e,predictor_fd66353e_3.parquet,0,5,0.1,2,2monthly,3,ps,,False
fd66353e,predictor_fd66353e_4.parquet,0,5,0.1,2,2monthly,4,ps,,False
fd66353e,predictor_fd66353e_5.parquet,0,5,0.1,2,2monthly,5,ps,,False
fd66353e,predictor_fd66353e_6.parquet,0,5,0.1,2,2monthly,6,ps,,False
fd66353e,predictor_fd66353e_7.parquet,0,5,0.1,2,2monthly,7,ps,,False
fd66353e,predictor_fd66353e_8.parquet,0,5,0.1,2,2monthly,8,ps,,False
fd66353e,predictor_fd66353e_9.parquet,0,5,0.1,2,2monthly,9,ps,,False
fd66353e,predictor_fd66353e_10.parquet,0,5,0.1,2,2monthly,10,ps,,False
fd66353e,predictor_fd66353e_11.parquet,0,5,0.1,2,2monthly,11,ps,,False
fd66353e,predictor_fd66353e_12.parquet,0,5,0.1,2,2monthly,12,ps,,False
0b2268cc,predictor_0b2268cc_1.parquet,0,10,0.1,2,2monthly,1,ps,,False
0b2268cc,predictor_0b2268cc_2.parquet,0,10,0.1,2,2monthly,2,ps,,False
0b2268cc,predictor_0b2268cc_3.parquet,0,10,0.1,2,2monthly,3,ps,,False
0b2268cc,predictor_0b2268cc_4.parquet,0,10,0.1,2,2monthly,4,ps,,False
0b2268cc,predictor_0b2268cc_5.parquet,0,10,0.1,2,2monthly,5,ps,,False
0b2268cc,predictor_0b2268cc_6.parquet,0,10,0.1,2,2monthly,6,ps,,False
0b2268cc,predictor_0b2268cc_7.parquet,0,10,0.1,2,2monthly,7,ps,,False
0b2268cc,predictor_0b2268cc_8.parquet,0,10,0.1,2,2monthly,8,ps,,False
0b2268cc,predictor_0b2268cc_9.parquet,0,10,0.1,2,2monthly,9,ps,,False
0b2268cc,predictor_0b2268cc_10.parquet,0,10,0.1,2,2monthly,10,ps,,False
0b2268cc,predictor_0b2268cc_11.parquet,0,10,0.1,2,2monthly,11,ps,,False
0b2268cc,predictor_0b2268cc_12.parquet,0,10,0.1,2,2monthly,12,ps,,False
1fe4aeda,predictor_1fe4aeda_1.parquet,0,15,0.1,2,2monthly,1,ps,,False
1fe4aeda,predictor_1fe4aeda_2.parquet,0,15,0.1,2,2monthly,2,ps,,False
1fe4aeda,predictor_1fe4aeda_3.parquet,0,15,0.1,2,2monthly,3,ps,,False
1fe4aeda,predictor_1fe4aeda_4.parquet,0,15,0.1,2,2monthly,4,ps,,False
1fe4aeda,predictor_1fe4aeda_5.parquet,0,15,0.1,2,2monthly,5,ps,,False
1fe4aeda,predictor_1fe4aeda_6.parquet,0,15,0.1,2,2monthly,6,ps,,False
1fe4aeda,predictor_1fe4aeda_7.parquet,0,15,0.1,2,2monthly,7,ps,,False
1fe4aeda,predictor_1fe4aeda_8.parquet,0,15,0.1,2,2monthly,8,ps,,False
1fe4aeda,predictor_1fe4aeda_9.parquet,0,15,0.1,2,2monthly,9,ps,,False
1fe4aeda,predictor_1fe4aeda_10.parquet,0,15,0.1,2,2monthly,10,ps,,False
1fe4aeda,predictor_1fe4aeda_11.parquet,0,15,0.1,2,2monthly,11,ps,,False
1fe4aeda,predictor_1fe4aeda_12.parquet,0,15,0.1,2,2monthly,12,ps,,False
7672335b,predictor_7672335b_1.parquet,0,20,0.1,2,2monthly,1,ps,,False
7672335b,predictor_7672335b_2.parquet,0,20,0.1,2,2monthly,2,ps,,False
7672335b,predictor_7672335b_3.parquet,0,20,0.1,2,2monthly,3,ps,,False
7672335b,predictor_7672335b_4.parquet,0,20,0.1,2,2monthly,4,ps,,False
7672335b,predictor_7672335b_5.parquet,0,20,0.1,2,2monthly,5,ps,,False
7672335b,predictor_7672335b_6.parquet,0,20,0.1,2,2monthly,6,ps,,False
7672335b,predictor_7672335b_7.parquet,0,20,0.1,2,2monthly,7,ps,,False
7672335b,predictor_7672335b_8.parquet,0,20,0.1,2,2monthly,8,ps,,False
7672335b,predictor_7672335b_9.parquet,0,20,0.1,2,2monthly,9,ps,,False
7672335b,predictor_7672335b_10.parquet,0,20,0.1,2,2monthly,10,ps,,False
7672335b,predictor_7672335b_11.parquet,0,20,0.1,2,2monthly,11,ps,,False
7672335b,predictor_7672335b_12.parquet,0,20,0.1,2,2monthly,12,ps,,False
c2cf81c9,predictor_c2cf81c9_1.parquet,0,30,0.1,2,2monthly,1,ps,,False
c2cf81c9,predictor_c2cf81c9_2.parquet,0,30,0.1,2,2monthly,2,ps,,False
c2cf81c9,predictor_c2cf81c9_3.parquet,0,30,0.1,2,2monthly,3,ps,,False
c2cf81c9,predictor_c2cf81c9_4.parquet,0,30,0.1,2,2monthly,4,ps,,False
c2cf81c9,predictor_c2cf81c9_5.parquet,0,30,0.1,2,2monthly,5,ps,,False
c2cf81c9,predictor_c2cf81c9_6.parquet,0,30,0.1,2,2monthly,6,ps,,False
c2cf81c9,predictor_c2cf81c9_7.parquet,0,30,0.1,2,2monthly,7,ps,,False
c2cf81c9,predictor_c2cf81c9_8.parquet,0,30,0.1,2,2monthly,8,ps,,False
c2cf81c9,predictor_c2cf81c9_9.parquet,0,30,0.1,2,2monthly,9,ps,,False
c2cf81c9,predictor_c2cf81c9_10.parquet,0,30,0.1,2,2monthly,10,ps,,False
c2cf81c9,predictor_c2cf81c9_11.parquet,0,30,0.1,2,2monthly,11,ps,,False
c2cf81c9,predictor_c2cf81c9_12.parquet,0,30,0.1,2,2monthly,12,ps,,False
64fa7356,predictor_64fa7356_1.parquet,0,5,0.15,2,2monthly,1,ps,,False
64fa7356,predictor_64fa7356_2.parquet,0,5,0.15,2,2monthly,2,ps,,False
64fa7356,predictor_64fa7356_3.parquet,0,5,0.15,2,2monthly,3,ps,,False
64fa7356,predictor_64fa7356_4.parquet,0,5,0.15,2,2monthly,4,ps,,False
64fa7356,predictor_64fa7356_5.parquet,0,5,0.15,2,2monthly,5,ps,,False
64fa7356,predictor_64fa7356_6.parquet,0,5,0.15,2,2monthly,6,ps,,False
64fa7356,predictor_64fa7356_7.parquet,0,5,0.15,2,2monthly,7,ps,,False
64fa7356,predictor_64fa7356_8.parquet,0,5,0.15,2,2monthly,8,ps,,False
64fa7356,predictor_64fa7356_9.parquet,0,5,0.15,2,2monthly,9,ps,,False
64fa7356,predictor_64fa7356_10.parquet,0,5,0.15,2,2monthly,10,ps,,False
64fa7356,predictor_64fa7356_11.parquet,0,5,0.15,2,2monthly,11,ps,,False
64fa7356,predictor_64fa7356_12.parquet,0,5,0.15,2,2monthly,12,ps,,False
7d1654d0,predictor_7d1654d0_1.parquet,0,10,0.15,2,2monthly,1,ps,,False
7d1654d0,predictor_7d1654d0_2.parquet,0,10,0.15,2,2monthly,2,ps,,False
7d1654d0,predictor_7d1654d0_3.parquet,0,10,0.15,2,2monthly,3,ps,,False
7d1654d0,predictor_7d1654d0_4.parquet,0,10,0.15,2,2monthly,4,ps,,False
7d1654d0,predictor_7d1654d0_5.parquet,0,10,0.15,2,2monthly,5,ps,,False
7d1654d0,predictor_7d1654d0_6.parquet,0,10,0.15,2,2monthly,6,ps,,False
7d1654d0,predictor_7d1654d0_7.parquet,0,10,0.15,2,2monthly,7,ps,,False
7d1654d0,predictor_7d1654d0_8.parquet,0,10,0.15,2,2monthly,8,ps,,False
7d1654d0,predictor_7d1654d0_9.parquet,0,10,0.15,2,2monthly,9,ps,,False
7d1654d0,predictor_7d1654d0_10.parquet,0,10,0.15,2,2monthly,10,ps,,False
7d1654d0,predictor_7d1654d0_11.parquet,0,10,0.15,2,2monthly,11,ps,,False
7d1654d0,predictor_7d1654d0_12.parquet,0,10,0.15,2,2monthly,12,ps,,False
18cb39ef,predictor_18cb39ef_1.parquet,0,15,0.15,2,2monthly,1,ps,,False
18cb39ef,predictor_18cb39ef_2.parquet,0,15,0.15,2,2monthly,2,ps,,False
18cb39ef,predictor_18cb39ef_3.parquet,0,15,0.15,2,2monthly,3,ps,,False
18cb39ef,predictor_18cb39ef_4.parquet,0,15,0.15,2,2monthly,4,ps,,False
18cb39ef,predictor_18cb39ef_5.parquet,0,15,0.15,2,2monthly,5,ps,,False
18cb39ef,predictor_18cb39ef_6.parquet,0,15,0.15,2,2monthly,6,ps,,False
18cb39ef,predictor_18cb39ef_7.parquet,0,15,0.15,2,2monthly,7,ps,,False
18cb39ef,predictor_18cb39ef_8.parquet,0,15,0.15,2,2monthly,8,ps,,False
18cb39ef,predictor_18cb39ef_9.parquet,0,15,0.15,2,2monthly,9,ps,,False
18cb39ef,predictor_18cb39ef_10.parquet,0,15,0.15,2,2monthly,10,ps,,False
18cb39ef,predictor_18cb39ef_11.parquet,0,15,0.15,2,2monthly,11,ps,,False
18cb39ef,predictor_18cb39ef_12.parquet,0,15,0.15,2,2monthly,12,ps,,False
c3ed0a45,predictor_c3ed0a45_1.parquet,0,20,0.15,2,2monthly,1,ps,,False
c3ed0a45,predictor_c3ed0a45_2.parquet,0,20,0.15,2,2monthly,2,ps,,False
c3ed0a45,predictor_c3ed0a45_3.parquet,0,20,0.15,2,2monthly,3,ps,,False
c3ed0a45,predictor_c3ed0a45_4.parquet,0,20,0.15,2,2monthly,4,ps,,False
c3ed0a45,predictor_c3ed0a45_5.parquet,0,20,0.15,2,2monthly,5,ps,,False
c3ed0a45,predictor_c3ed0a45_6.parquet,0,20,0.15,2,2monthly,6,ps,,False
c3ed0a45,predictor_c3ed0a45_7.parquet,0,20,0.15,2,2monthly,7,ps,,False
c3ed0a45,predictor_c3ed0a45_8.parquet,0,20,0.15,2,2monthly,8,ps,,False
c3ed0a45,predictor_c3ed0a45_9.parquet,0,20,0.15,2,2monthly,9,ps,,False
c3ed0a45,predictor_c3ed0a45_10.parquet,0,20,0.15,2,2monthly,10,ps,,False
c3ed0a45,predictor_c3ed0a45_11.parquet,0,20,0.15,2,2monthly,11,ps,,False
c3ed0a45,predictor_c3ed0a45_12.parquet,0,20,0.15,2,2monthly,12,ps,,False
24103c48,predictor_24103c48_1.parquet,0,30,0.15,2,2monthly,1,ps,,False
24103c48,predictor_24103c48_2.parquet,0,30,0.15,2,2monthly,2,ps,,False
24103c48,predictor_24103c48_3.parquet,0,30,0.15,2,2monthly,3,ps,,False
24103c48,predictor_24103c48_4.parquet,0,30,0.15,2,2monthly,4,ps,,False
24103c48,predictor_24103c48_5.parquet,0,30,0.15,2,2monthly,5,ps,,False
24103c48,predictor_24103c48_6.parquet,0,30,0.15,2,2monthly,6,ps,,False
24103c48,predictor_24103c48_7.parquet,0,30,0.15,2,2monthly,7,ps,,False
24103c48,predictor_24103c48_8.parquet,0,30,0.15,2,2monthly,8,ps,,False
24103c48,predictor_24103c48_9.parquet,0,30,0.15,2,2monthly,9,ps,,False
24103c48,predictor_24103c48_10.parquet,0,30,0.15,2,2monthly,10,ps,,False
24103c48,predictor_24103c48_11.parquet,0,30,0.15,2,2monthly,11,ps,,False
24103c48,predictor_24103c48_12.parquet,0,30,0.15,2,2monthly,12,ps,,False
11d97826,predictor_11d97826_1.parquet,0,5,,3,2monthly,1,ps,,False
11d97826,predictor_11d97826_2.parquet,0,5,,3,2monthly,2,ps,,False
11d97826,predictor_11d97826_3.parquet,0,5,,3,2monthly,3,ps,,False
11d97826,predictor_11d97826_4.parquet,0,5,,3,2monthly,4,ps,,False
11d97826,predictor_11d97826_5.parquet,0,5,,3,2monthly,5,ps,,False
11d97826,predictor_11d97826_6.parquet,0,5,,3,2monthly,6,ps,,False
11d97826,predictor_11d97826_7.parquet,0,5,,3,2monthly,7,ps,,False
11d97826,predictor_11d97826_8.parquet,0,5,,3,2monthly,8,ps,,False
11d97826,predictor_11d97826_9.parquet,0,5,,3,2monthly,9,ps,,False
11d97826,predictor_11d97826_10.parquet,0,5,,3,2monthly,10,ps,,False
11d97826,predictor_11d97826_11.parquet,0,5,,3,2monthly,11,ps,,False
11d97826,predictor_11d97826_12.parquet,0,5,,3,2monthly,12,ps,,False
3dd9dc8c,predictor_3dd9dc8c_1.parquet,0,10,,3,2monthly,1,ps,,False
3dd9dc8c,predictor_3dd9dc8c_2.parquet,0,10,,3,2monthly,2,ps,,False
3dd9dc8c,predictor_3dd9dc8c_3.parquet,0,10,,3,2monthly,3,ps,,False
3dd9dc8c,predictor_3dd9dc8c_4.parquet,0,10,,3,2monthly,4,ps,,False
3dd9dc8c,predictor_3dd9dc8c_5.parquet,0,10,,3,2monthly,5,ps,,False
3dd9dc8c,predictor_3dd9dc8c_6.parquet,0,10,,3,2monthly,6,ps,,False
3dd9dc8c,predictor_3dd9dc8c_7.parquet,0,10,,3,2monthly,7,ps,,False
3dd9dc8c,predictor_3dd9dc8c_8.parquet,0,10,,3,2monthly,8,ps,,False
3dd9dc8c,predictor_3dd9dc8c_9.parquet,0,10,,3,2monthly,9,ps,,False
3dd9dc8c,predictor_3dd9dc8c_10.parquet,0,10,,3,2monthly,10,ps,,False
3dd9dc8c,predictor_3dd9dc8c_11.parquet,0,10,,3,2monthly,11,ps,,False
3dd9dc8c,predictor_3dd9dc8c_12.parquet,0,10,,3,2monthly,12,ps,,False
147342c7,predictor_147342c7_1.parquet,0,15,,3,2monthly,1,ps,,False
147342c7,predictor_147342c7_2.parquet,0,15,,3,2monthly,2,ps,,False
147342c7,predictor_147342c7_3.parquet,0,15,,3,2monthly,3,ps,,False
147342c7,predictor_147342c7_4.parquet,0,15,,3,2monthly,4,ps,,False
147342c7,predictor_147342c7_5.parquet,0,15,,3,2monthly,5,ps,,False
147342c7,predictor_147342c7_6.parquet,0,15,,3,2monthly,6,ps,,False
147342c7,predictor_147342c7_7.parquet,0,15,,3,2monthly,7,ps,,False
147342c7,predictor_147342c7_8.parquet,0,15,,3,2monthly,8,ps,,False
147342c7,predictor_147342c7_9.parquet,0,15,,3,2monthly,9,ps,,False
147342c7,predictor_147342c7_10.parquet,0,15,,3,2monthly,10,ps,,False
147342c7,predictor_147342c7_11.parquet,0,15,,3,2monthly,11,ps,,False
147342c7,predictor_147342c7_12.parquet,0,15,,3,2monthly,12,ps,,False
8e8d7ea0,predictor_8e8d7ea0_1.parquet,0,20,,3,2monthly,1,ps,,False
8e8d7ea0,predictor_8e8d7ea0_2.parquet,0,20,,3,2monthly,2,ps,,False
8e8d7ea0,predictor_8e8d7ea0_3.parquet,0,20,,3,2monthly,3,ps,,False
8e8d7ea0,predictor_8e8d7ea0_4.parquet,0,20,,3,2monthly,4,ps,,False
8e8d7ea0,predictor_8e8d7ea0_5.parquet,0,20,,3,2monthly,5,ps,,False
8e8d7ea0,predictor_8e8d7ea0_6.parquet,0,20,,3,2monthly,6,ps,,False
8e8d7ea0,predictor_8e8d7ea0_7.parquet,0,20,,3,2monthly,7,ps,,False
8e8d7ea0,predictor_8e8d7ea0_8.parquet,0,20,,3,2monthly,8,ps,,False
8e8d7ea0,predictor_8e8d7ea0_9.parquet,0,20,,3,2monthly,9,ps,,False
8e8d7ea0,predictor_8e8d7ea0_10.parquet,0,20,,3,2monthly,10,ps,,False
8e8d7ea0,predictor_8e8d7ea0_11.parquet,0,20,,3,2monthly,11,ps,,False
8e8d7ea0,predictor_8e8d7ea0_12.parquet,0,20,,3,2monthly,12,ps,,False
c35f74dd,predictor_c35f74dd_1.parquet,0,30,,3,2monthly,1,ps,,False
c35f74dd,predictor_c35f74dd_2.parquet,0,30,,3,2monthly,2,ps,,False
c35f74dd,predictor_c35f74dd_3.parquet,0,30,,3,2monthly,3,ps,,False
c35f74dd,predictor_c35f74dd_4.parquet,0,30,,3,2monthly,4,ps,,False
c35f74dd,predictor_c35f74dd_5.parquet,0,30,,3,2monthly,5,ps,,False
c35f74dd,predictor_c35f74dd_6.parquet,0,30,,3,2monthly,6,ps,,False
c35f74dd,predictor_c35f74dd_7.parquet,0,30,,3,2monthly,7,ps,,False
c35f74dd,predictor_c35f74dd_8.parquet,0,30,,3,2monthly,8,ps,,False
c35f74dd,predictor_c35f74dd_9.parquet,0,30,,3,2monthly,9,ps,,False
c35f74dd,predictor_c35f74dd_10.parquet,0,30,,3,2monthly,10,ps,,False
c35f74dd,predictor_c35f74dd_11.parquet,0,30,,3,2monthly,11,ps,,False
c35f74dd,predictor_c35f74dd_12.parquet,0,30,,3,2monthly,12,ps,,False
d297a7fa,predictor_d297a7fa_1.parquet,0,5,0.05,3,2monthly,1,ps,,False
d297a7fa,predictor_d297a7fa_2.parquet,0,5,0.05,3,2monthly,2,ps,,False
d297a7fa,predictor_d297a7fa_3.parquet,0,5,0.05,3,2monthly,3,ps,,False
d297a7fa,predictor_d297a7fa_4.parquet,0,5,0.05,3,2monthly,4,ps,,False
d297a7fa,predictor_d297a7fa_5.parquet,0,5,0.05,3,2monthly,5,ps,,False
d297a7fa,predictor_d297a7fa_6.parquet,0,5,0.05,3,2monthly,6,ps,,False
d297a7fa,predictor_d297a7fa_7.parquet,0,5,0.05,3,2monthly,7,ps,,False
d297a7fa,predictor_d297a7fa_8.parquet,0,5,0.05,3,2monthly,8,ps,,False
d297a7fa,predictor_d297a7fa_9.parquet,0,5,0.05,3,2monthly,9,ps,,False
d297a7fa,predictor_d297a7fa_10.parquet,0,5,0.05,3,2monthly,10,ps,,False
d297a7fa,predictor_d297a7fa_11.parquet,0,5,0.05,3,2monthly,11,ps,,False
d297a7fa,predictor_d297a7fa_12.parquet,0,5,0.05,3,2monthly,12,ps,,False
a0d5a8e8,predictor_a0d5a8e8_1.parquet,0,10,0.05,3,2monthly,1,ps,,False
a0d5a8e8,predictor_a0d5a8e8_2.parquet,0,10,0.05,3,2monthly,2,ps,,False
a0d5a8e8,predictor_a0d5a8e8_3.parquet,0,10,0.05,3,2monthly,3,ps,,False
