model,season,metric,stage,HWN,HWF,Average,id_data
Linear,5,mape,TSCV,4.7109405080995845,6.556083695615529,5.633512101857557,1b939ac5
RF10,5,mape,TSCV,1.1005458333333333,2.0548583290143423,1.5777020811738378,1b939ac5
SVR-rbf,5,mape,TSCV,1.1156890271389168,2.169689329712055,1.6426891784254858,1b939ac5
SVR-linear,5,mape,TSCV,2.0429673881602373,3.3108781114295622,2.6769227497948997,1b939ac5
XGB10,5,mape,TSCV,0.9439382412018374,1.7110892257443575,1.3275137334730975,1b939ac5
RNN16,5,mape,TSCV,0.9352282934888229,3.964831732623743,2.450030013056283,1b939ac5
LSTM16,5,mape,TSCV,0.9041891578683716,1.8423105870289542,1.373249872448663,1b939ac5
CNNRNN16,5,mape,TSCV,1.0731739268671445,2.0094068885679333,1.541290407717539,1b939ac5
CNNLSTM16,5,mape,TSCV,1.13391837054444,2.6821232921243023,1.9080208313343712,1b939ac5
MLP16,5,mape,TSCV,0.9771316181712777,2.116058874837841,1.5465952465045594,1b939ac5
Linear,6,mape,TSCV,3.8955869000667556,44.66722656000677,24.28140673003676,1b939ac5
RF10,6,mape,TSCV,1.2207186115567907,3.222852236627427,2.2217854240921087,1b939ac5
SVR-rbf,6,mape,TSCV,0.8192314844992833,3.212846797882909,2.0160391411910963,1b939ac5
SVR-linear,6,mape,TSCV,1.564476722266338,9.055918901216911,5.310197811741625,1b939ac5
XGB10,6,mape,TSCV,1.3601503931945602,1.3941563393449128,1.3771533662697366,1b939ac5
RNN16,6,mape,TSCV,0.6512380896388427,2.1891506096438347,1.4201943496413387,1b939ac5
LSTM16,6,mape,TSCV,0.8291918616523308,1.989146518262379,1.409169189957355,1b939ac5
CNNRNN16,6,mape,TSCV,0.7704408191992621,2.4234211950587636,1.5969310071290128,1b939ac5
CNNLSTM16,6,mape,TSCV,0.9505042211308685,1.7359098334115475,1.343207027271208,1b939ac5
MLP16,6,mape,TSCV,0.868536883551536,2.7057881147209506,1.7871624991362434,1b939ac5
Linear,7,mape,TSCV,4.533451832410423,7.815510104434688,6.1744809684225554,1b939ac5
RF10,7,mape,TSCV,1.6631076498392274,2.4154898529391033,2.0392987513891656,1b939ac5
SVR-rbf,7,mape,TSCV,1.287691977162054,1.6802223260846467,1.4839571516233505,1b939ac5
SVR-linear,7,mape,TSCV,3.2511764081099237,4.29929754675175,3.7752369774308367,1b939ac5
XGB10,7,mape,TSCV,1.4144672536535614,1.8847453903555593,1.6496063220045603,1b939ac5
RNN16,7,mape,TSCV,1.185452316085013,1.3533732379537617,1.2694127770193875,1b939ac5
LSTM16,7,mape,TSCV,1.1165578861427323,1.20584931345662,1.1612035997996761,1b939ac5
CNNRNN16,7,mape,TSCV,1.0053698691718318,1.1176149160142956,1.0614923925930637,1b939ac5
CNNLSTM16,7,mape,TSCV,1.3328983866066875,1.4067436319440583,1.3698210092753729,1b939ac5
MLP16,7,mape,TSCV,0.9224303882070078,1.0246832704725874,0.9735568293397976,1b939ac5
Linear,8,mape,TSCV,14.700413545408107,152365187986480.0,76182593993247.34,1b939ac5
RF10,8,mape,TSCV,2.7900915125859336,40624379200082.94,20312189600042.863,1b939ac5
SVR-rbf,8,mape,TSCV,2.820385854044761,73737997812007.62,36868998906005.23,1b939ac5
SVR-linear,8,mape,TSCV,4.476774197841602,47315027022471.92,23657513511238.2,1b939ac5
XGB10,8,mape,TSCV,2.2699466162986957,17124680345555.607,8562340172778.938,1b939ac5
RNN16,8,mape,TSCV,3.24509988501301,78544344915059.1,39272172457531.17,1b939ac5
LSTM16,8,mape,TSCV,3.565385536387944,101776644282487.48,50888322141245.52,1b939ac5
CNNRNN16,8,mape,TSCV,3.103447101254087,84225945683450.22,42112972841726.664,1b939ac5
CNNLSTM16,8,mape,TSCV,3.835421746070481,23068996956033.72,11534498478018.777,1b939ac5
MLP16,8,mape,TSCV,3.010579915908127,1707879969297.081,853939984650.0458,1b939ac5
Linear,9,mape,TSCV,7.442141000241988,9.560207973370673,8.501174486806331,1b939ac5
RF10,9,mape,TSCV,2.062439203035355,1.5972279800082085,1.8298335915217818,1b939ac5
SVR-rbf,9,mape,TSCV,2.1227168344862952,2.2134482161968174,2.168082525341556,1b939ac5
SVR-linear,9,mape,TSCV,5.003642378297705,5.108035064340818,5.055838721319262,1b939ac5
XGB10,9,mape,TSCV,2.1824649141388424,1.8163876449407443,1.9994262795397932,1b939ac5
RNN16,9,mape,TSCV,2.141302765468282,1.1968964609641954,1.6690996132162388,1b939ac5
LSTM16,9,mape,TSCV,2.3487061680082126,1.4519301830609037,1.9003181755345582,1b939ac5
CNNRNN16,9,mape,TSCV,2.1561079804022647,1.7222752354861723,1.9391916079442186,1b939ac5
CNNLSTM16,9,mape,TSCV,2.5391693383828846,2.1075257868295605,2.3233475626062225,1b939ac5
MLP16,9,mape,TSCV,2.2308287385832424,1.9761643540289517,2.103496546306097,1b939ac5
Linear,10,mape,TSCV,3.1869894259547227,3.9214612350328037,3.554225330493763,1b939ac5
RF10,10,mape,TSCV,1.131426785714286,0.8911781764849748,1.0113024810996303,1b939ac5
SVR-rbf,10,mape,TSCV,1.2984374376206165,1.7890666453196464,1.5437520414701313,1b939ac5
SVR-linear,10,mape,TSCV,1.6919950026709136,3.0711091708767335,2.381552086773824,1b939ac5
XGB10,10,mape,TSCV,1.2345262005312203,2.0928995415837175,1.663712871057469,1b939ac5
RNN16,10,mape,TSCV,1.5096568268844308,2.775627035057572,2.1426419309710014,1b939ac5
LSTM16,10,mape,TSCV,1.2230702244041454,1.9023330726151861,1.5627016485096656,1b939ac5
CNNRNN16,10,mape,TSCV,1.3720796934306159,2.626985547670274,1.999532620550445,1b939ac5
CNNLSTM16,10,mape,TSCV,1.5097454064496332,1.2527493276559762,1.3812473670528047,1b939ac5
MLP16,10,mape,TSCV,1.4261385022533217,2.284791883433554,1.8554651928434378,1b939ac5
Linear,11,mape,TSCV,1.9948620472826204,2.1552248702154633,2.075043458749042,1b939ac5
RF10,11,mape,TSCV,0.9300577766020734,0.9448600311849131,0.9374589038934933,1b939ac5
SVR-rbf,11,mape,TSCV,0.8739791745860943,1.033690843498359,0.9538350090422266,1b939ac5
SVR-linear,11,mape,TSCV,1.4231961925121963,1.4096366495968167,1.4164164210545065,1b939ac5
XGB10,11,mape,TSCV,0.8990983398601267,0.9050617847059264,0.9020800622830265,1b939ac5
RNN16,11,mape,TSCV,0.9591036027757048,0.9945162398374072,0.976809921306556,1b939ac5
LSTM16,11,mape,TSCV,0.9139559991499635,1.0227902352252343,0.9683731171875989,1b939ac5
CNNRNN16,11,mape,TSCV,0.8286791610700387,0.9366427081260982,0.8826609345980685,1b939ac5
CNNLSTM16,11,mape,TSCV,0.8759542058309862,0.9351253465063607,0.9055397761686734,1b939ac5
MLP16,11,mape,TSCV,0.9753019657678348,0.8832475261239425,0.9292747459458887,1b939ac5
Linear,12,mape,TSCV,1.5295851639721507,1.689916204428576,1.6097506842003635,1b939ac5
RF10,12,mape,TSCV,0.9178976657782976,0.7281181516899767,0.8230079087341371,1b939ac5
SVR-rbf,12,mape,TSCV,1.021000495957763,0.9293500261672294,0.9751752610624962,1b939ac5
SVR-linear,12,mape,TSCV,1.181961209595475,0.941271904363455,1.061616556979465,1b939ac5
XGB10,12,mape,TSCV,1.0299190183414622,0.754616815845377,0.8922679170934196,1b939ac5
RNN16,12,mape,TSCV,0.9933753527080962,0.9639195684554669,0.9786474605817815,1b939ac5
LSTM16,12,mape,TSCV,1.1527592186605125,0.9296775592781956,1.041218388969354,1b939ac5
CNNRNN16,12,mape,TSCV,1.1715433195363314,0.8868433363517066,1.029193327944019,1b939ac5
CNNLSTM16,12,mape,TSCV,0.7681606438590763,0.8823327419131919,0.8252466928861342,1b939ac5
MLP16,12,mape,TSCV,1.28141398319779,0.9412987521797699,1.1113563676887799,1b939ac5
Linear,1,mae,TSCV,1.303642528269396,1.3363539552210093,1.3199982417452025,1b939ac5
RF10,1,mae,TSCV,0.9649883885596112,1.0259466669435249,0.9954675277515681,1b939ac5
SVR-rbf,1,mae,TSCV,1.0393371226679222,1.0847017661335052,1.0620194444007138,1b939ac5
SVR-linear,1,mae,TSCV,0.7830676457793445,0.8203763006407858,0.8017219732100651,1b939ac5
XGB10,1,mae,TSCV,0.9340157134361871,0.9911624909380816,0.9625891021871343,1b939ac5
RNN16,1,mae,TSCV,0.8618553940898287,1.2591318334537207,1.0604936137717746,1b939ac5
LSTM16,1,mae,TSCV,0.9123172960747753,0.9701096581045648,0.9412134770896701,1b939ac5
CNNRNN16,1,mae,TSCV,0.9252138879672831,0.9815111214071415,0.9533625046872123,1b939ac5
CNNLSTM16,1,mae,TSCV,0.9115718644320349,0.9870284234247306,0.9493001439283828,1b939ac5
MLP16,1,mae,TSCV,0.9001242105925819,1.0437243181836593,0.9719242643881205,1b939ac5
Linear,2,mae,TSCV,1.2801356405594682,1.2401125218245963,1.2601240811920322,1b939ac5
RF10,2,mae,TSCV,0.9925465174670947,1.017441194109733,1.0049938557884137,1b939ac5
SVR-rbf,2,mae,TSCV,1.0229051632963533,1.066525489748349,1.044715326522351,1b939ac5
SVR-linear,2,mae,TSCV,0.9366998819688721,0.9541711893263561,0.9454355356476141,1b939ac5
XGB10,2,mae,TSCV,1.0124639303360716,1.1046548334482322,1.058559381892152,1b939ac5
RNN16,2,mae,TSCV,1.0012000529774645,0.8767130499482666,0.9389565514628655,1b939ac5
LSTM16,2,mae,TSCV,0.833452836013113,0.8666487264301937,0.8500507812216533,1b939ac5
CNNRNN16,2,mae,TSCV,0.9106226538841893,0.9435993242348062,0.9271109890594977,1b939ac5
CNNLSTM16,2,mae,TSCV,0.9138569729623417,0.8783246672174041,0.896090820089873,1b939ac5
MLP16,2,mae,TSCV,0.8546177368635213,0.9127222833821294,0.8836700101228253,1b939ac5
Linear,3,mae,TSCV,1.479041972120201,1.4323269454939074,1.4556844588070543,1b939ac5
RF10,3,mae,TSCV,0.9275832004449629,0.9456430570048174,0.9366131287248902,1b939ac5
SVR-rbf,3,mae,TSCV,0.8422226757187397,0.7899826330248887,0.8161026543718142,1b939ac5
SVR-linear,3,mae,TSCV,1.0097869468588374,1.0072827737520336,1.0085348603054354,1b939ac5
XGB10,3,mae,TSCV,0.9316756157887366,0.8530518638705624,0.8923637398296496,1b939ac5
RNN16,3,mae,TSCV,0.835519013827235,0.7934832889437091,0.8145011513854721,1b939ac5
LSTM16,3,mae,TSCV,0.767034665616437,0.7316039111468576,0.7493192883816473,1b939ac5
CNNRNN16,3,mae,TSCV,0.7665314557485013,0.7211782212530269,0.7438548385007642,1b939ac5
CNNLSTM16,3,mae,TSCV,0.8463061370239533,0.7765116352859155,0.8114088861549345,1b939ac5
MLP16,3,mae,TSCV,0.7900944776829169,0.819608269753077,0.804851373717997,1b939ac5
Linear,4,mae,TSCV,1.5710328915466243,1.6216935222661713,1.5963632069063978,1b939ac5
RF10,4,mae,TSCV,0.874572306130952,0.8652500464876902,0.8699111763093211,1b939ac5
SVR-rbf,4,mae,TSCV,0.8630089502977605,0.7989539990387076,0.830981474668234,1b939ac5
SVR-linear,4,mae,TSCV,1.1133710296238952,1.0205484973653847,1.06695976349464,1b939ac5
XGB10,4,mae,TSCV,0.756497548496343,0.8265213875036787,0.7915094680000108,1b939ac5
RNN16,4,mae,TSCV,0.8547916299188272,0.8584127683944938,0.8566021991566605,1b939ac5
LSTM16,4,mae,TSCV,0.7938539483869201,0.7408877412276202,0.7673708448072702,1b939ac5
CNNRNN16,4,mae,TSCV,0.8021125635648447,0.7582324329603117,0.7801724982625782,1b939ac5
CNNLSTM16,4,mae,TSCV,0.8712002057976619,0.8636595534674606,0.8674298796325612,1b939ac5
MLP16,4,mae,TSCV,0.9130152240692784,0.8398785016706138,0.8764468628699461,1b939ac5
Linear,5,mae,TSCV,1.5962631705639123,1.7504406333302827,1.6733519019470975,1b939ac5
RF10,5,mae,TSCV,0.7577803768288129,0.7425802105855503,0.7501802937071816,1b939ac5
SVR-rbf,5,mae,TSCV,0.7498516563035559,0.7370459697630507,0.7434488130333032,1b939ac5
SVR-linear,5,mae,TSCV,0.961827120010132,0.9405274916348982,0.9511773058225151,1b939ac5
XGB10,5,mae,TSCV,0.6927074628211002,0.6430274883056751,0.6678674755633877,1b939ac5
RNN16,5,mae,TSCV,0.72553248378717,0.8754382016912036,0.8004853427391867,1b939ac5
LSTM16,5,mae,TSCV,0.7298569964830304,0.7305771180623022,0.7302170572726663,1b939ac5
CNNRNN16,5,mae,TSCV,0.7718591098230985,0.7393576185521691,0.7556083641876338,1b939ac5
CNNLSTM16,5,mae,TSCV,0.7743907966342493,0.9493456177617241,0.8618682071979866,1b939ac5
MLP16,5,mae,TSCV,0.7281750648305665,0.7538944209764691,0.7410347429035178,1b939ac5
Linear,6,mae,TSCV,1.538220880222531,1.7913890340871514,1.6648049571548413,1b939ac5
RF10,6,mae,TSCV,0.7790804012676201,0.7446296344158276,0.7618550178417238,1b939ac5
SVR-rbf,6,mae,TSCV,0.6360393865779489,0.5861951085898813,0.6111172475839151,1b939ac5
SVR-linear,6,mae,TSCV,0.8237434909921428,0.812079481713911,0.8179114863530269,1b939ac5
XGB10,6,mae,TSCV,0.8327805062062392,0.743892831495037,0.7883366688506381,1b939ac5
RNN16,6,mae,TSCV,0.5799028827158457,0.5261804317566285,0.5530416572362371,1b939ac5
LSTM16,6,mae,TSCV,0.6160433545631863,0.5523302131695249,0.5841867838663556,1b939ac5
CNNRNN16,6,mae,TSCV,0.6021373377415237,0.5355267955787677,0.5688320666601456,1b939ac5
CNNLSTM16,6,mae,TSCV,0.6640626778670665,0.6152428595427409,0.6396527687049037,1b939ac5
MLP16,6,mae,TSCV,0.6110437880807932,0.5146757840210809,0.562859786050937,1b939ac5
Linear,7,mae,TSCV,1.494277303296258,1.5708016131673845,1.5325394582318212,1b939ac5
RF10,7,mae,TSCV,0.8107900489588822,0.8153030775382136,0.813046563248548,1b939ac5
SVR-rbf,7,mae,TSCV,0.740116801768015,0.6827339902979942,0.7114253960330046,1b939ac5
SVR-linear,7,mae,TSCV,1.2629406531203695,1.2098282193910457,1.2363844362557077,1b939ac5
XGB10,7,mae,TSCV,0.7307056712372552,0.6779802908594628,0.704342981048359,1b939ac5
RNN16,7,mae,TSCV,0.7194387319642588,0.6395379629026599,0.6794883474334593,1b939ac5
LSTM16,7,mae,TSCV,0.7160035626778543,0.6258897532233585,0.6709466579506064,1b939ac5
CNNRNN16,7,mae,TSCV,0.6757226959033743,0.6100070001803242,0.6428648480418493,1b939ac5
CNNLSTM16,7,mae,TSCV,0.7966046339609654,0.5643152657471334,0.6804599498540493,1b939ac5
MLP16,7,mae,TSCV,0.6364610909689181,0.5950763376392211,0.6157687143040695,1b939ac5
Linear,8,mae,TSCV,2.0046392752936284,1.9890095306448592,1.996824402969244,1b939ac5
RF10,8,mae,TSCV,0.6529876169395703,0.6814820500445444,0.6672348334920574,1b939ac5
SVR-rbf,8,mae,TSCV,0.6273506376353859,0.6066931673837628,0.6170219025095743,1b939ac5
SVR-linear,8,mae,TSCV,0.7221629351242526,0.7105498965678732,0.7163564158460629,1b939ac5
XGB10,8,mae,TSCV,0.6371159826188943,0.6882232357807687,0.6626696091998315,1b939ac5
RNN16,8,mae,TSCV,0.6781872443282614,0.6432042317258629,0.6606957380270622,1b939ac5
LSTM16,8,mae,TSCV,0.49872149427508855,0.5213017442694069,0.5100116192722477,1b939ac5
CNNRNN16,8,mae,TSCV,0.6169128838572303,0.5877874415093586,0.6023501626832944,1b939ac5
CNNLSTM16,8,mae,TSCV,0.6396624505903857,0.5763581016104083,0.608010276100397,1b939ac5
MLP16,8,mae,TSCV,0.636266355275726,0.5825971157356803,0.6094317355057031,1b939ac5
Linear,9,mae,TSCV,1.681327390495504,1.6243417573624213,1.6528345739289625,1b939ac5
RF10,9,mae,TSCV,0.9004310027173315,0.8715976077039784,0.8860143052106549,1b939ac5
SVR-rbf,9,mae,TSCV,0.9136816172967365,0.8670288333955192,0.8903552253461278,1b939ac5
SVR-linear,9,mae,TSCV,1.2170089061484983,1.0909550997313144,1.1539820029399064,1b939ac5
XGB10,9,mae,TSCV,0.977376683922698,0.8462054848685711,0.9117910843956345,1b939ac5
RNN16,9,mae,TSCV,0.843721353372363,0.8273185935644235,0.8355199734683932,1b939ac5
LSTM16,9,mae,TSCV,0.8612084938879606,0.7968547510355001,0.8290316224617303,1b939ac5
CNNRNN16,9,mae,TSCV,0.8100271900056059,0.7859516935398612,0.7979894417727336,1b939ac5
CNNLSTM16,9,mae,TSCV,0.8113773009732059,0.830425677129348,0.8209014890512769,1b939ac5
MLP16,9,mae,TSCV,0.8200019515703321,0.8273895232179237,0.8236957373941278,1b939ac5
Linear,10,mae,TSCV,1.6565985737355304,1.5801563035446193,1.6183774386400749,1b939ac5
RF10,10,mae,TSCV,0.7234023006504808,0.7364077108537468,0.7299050057521138,1b939ac5
SVR-rbf,10,mae,TSCV,0.8687383398712134,0.85772255803399,0.8632304489526017,1b939ac5
SVR-linear,10,mae,TSCV,0.9944726915182811,1.0091083983778302,1.0017905449480558,1b939ac5
XGB10,10,mae,TSCV,0.8133502651788644,0.8318454292409291,0.8225978472098967,1b939ac5
RNN16,10,mae,TSCV,0.807240829209958,0.7797383812857295,0.7934896052478437,1b939ac5
LSTM16,10,mae,TSCV,0.7546664836350657,0.7805701996017438,0.7676183416184048,1b939ac5
CNNRNN16,10,mae,TSCV,0.8253229105938014,0.8243231563741336,0.8248230334839675,1b939ac5
CNNLSTM16,10,mae,TSCV,0.827798383813393,0.6891868183515741,0.7584926010824835,1b939ac5
MLP16,10,mae,TSCV,0.7915355852568499,0.7845278233955507,0.7880317043262003,1b939ac5
Linear,11,mae,TSCV,1.2186645345597107,1.1717806538370836,1.1952225941983972,1b939ac5
RF10,11,mae,TSCV,0.8107998757997741,0.8028724159973837,0.8068361458985789,1b939ac5
SVR-rbf,11,mae,TSCV,0.8769241272680817,0.8754373328482515,0.8761807300581665,1b939ac5
SVR-linear,11,mae,TSCV,1.104182069214352,1.0617568616356368,1.0829694654249944,1b939ac5
XGB10,11,mae,TSCV,0.8526371376819606,0.8845409027144708,0.8685890201982157,1b939ac5
RNN16,11,mae,TSCV,0.9359653871301367,0.8616748634505711,0.8988201252903538,1b939ac5
LSTM16,11,mae,TSCV,0.8600447566745142,0.85116714450521,0.8556059505898621,1b939ac5
CNNRNN16,11,mae,TSCV,0.7886702640059978,0.8020924557984899,0.7953813599022439,1b939ac5
CNNLSTM16,11,mae,TSCV,0.8532461493644263,0.8429762065893427,0.8481111779768845,1b939ac5
MLP16,11,mae,TSCV,0.8337835620236982,0.8508463672611147,0.8423149646424064,1b939ac5
Linear,12,mae,TSCV,0.7637779604772436,0.7392289622847888,0.7515034613810162,1b939ac5
RF10,12,mae,TSCV,0.6536743849987181,0.6831104504006715,0.6683924176996948,1b939ac5
SVR-rbf,12,mae,TSCV,0.729045876017232,0.7274539158962119,0.728249895956722,1b939ac5
SVR-linear,12,mae,TSCV,0.6067716666152916,0.5991518523999333,0.6029617595076124,1b939ac5
XGB10,12,mae,TSCV,0.8154991713815745,0.8295192728225662,0.8225092221020703,1b939ac5
RNN16,12,mae,TSCV,0.7499292779750619,0.67033604091729,0.710132659446176,1b939ac5
LSTM16,12,mae,TSCV,0.6694067078603563,0.727798858817648,0.6986027833390022,1b939ac5
CNNRNN16,12,mae,TSCV,0.5153974269535722,0.4774506568536088,0.49642404190359046,1b939ac5
CNNLSTM16,12,mae,TSCV,0.6528455802827047,0.7700204558058066,0.7114330180442556,1b939ac5
MLP16,12,mae,TSCV,0.6785886300223765,0.6601020509680972,0.6693453404952368,1b939ac5
Linear,1,r2,prediction,-0.29494665985101354,-1.0718565431799933,-0.6834016015155034,4d17ba1a
RF10,1,r2,prediction,-0.983962264150944,-0.9619071476285905,-0.9729347058897673,4d17ba1a
SVR-rbf,1,r2,prediction,-0.86094373933934,-1.0676366098671481,-0.9642901746032441,4d17ba1a
SVR-linear,1,r2,prediction,-0.10730654115468252,-0.43413828466734583,-0.2707224129110142,4d17ba1a
XGB10,1,r2,prediction,-1.443265523941327,-1.2894193266428329,-1.36634242529208,4d17ba1a
RNN16,1,r2,prediction,-0.35330666889565077,-0.5621088979001232,-0.457707783397887,4d17ba1a
LSTM16,1,r2,prediction,0.03129307728200137,-0.23933026858401796,-0.1040185956510083,4d17ba1a
CNNRNN16,1,r2,prediction,-0.19208618407446454,-0.5092205357348485,-0.3506533599046565,4d17ba1a
CNNLSTM16,1,r2,prediction,-0.4612714140849006,-0.9326662500030454,-0.696968832043973,4d17ba1a
MLP16,1,r2,prediction,-0.4431951845556772,0.1119420320198884,-0.1656265762678944,4d17ba1a
Linear,2,r2,prediction,-1.443247873896024,-1.5579551243709435,-1.5006014991334837,4d17ba1a
RF10,2,r2,prediction,-3.7553097345132747,-2.592890013805799,-3.1740998741595368,4d17ba1a
SVR-rbf,2,r2,prediction,-3.852540652959414,-3.840967403945796,-3.846754028452605,4d17ba1a
SVR-linear,2,r2,prediction,-2.8933986430226866,-2.680677083827396,-2.7870378634250415,4d17ba1a
XGB10,2,r2,prediction,-3.556985984087249,-3.469710141254451,-3.51334806267085,4d17ba1a
RNN16,2,r2,prediction,-2.765194795254279,-2.8226201417734926,-2.793907468513886,4d17ba1a
LSTM16,2,r2,prediction,-2.8559966818243936,-2.338967522153137,-2.5974821019887653,4d17ba1a
CNNRNN16,2,r2,prediction,-2.8947690588416712,-2.6545153040619374,-2.7746421814518043,4d17ba1a
CNNLSTM16,2,r2,prediction,-1.3890320001621288,-3.273147117320435,-2.331089558741282,4d17ba1a
MLP16,2,r2,prediction,-2.1145324334014854,-2.085287473503798,-2.0999099534526415,4d17ba1a
Linear,3,r2,prediction,0.3042011794962959,0.398328609135699,0.35126489431599744,4d17ba1a
RF10,3,r2,prediction,-0.16379716981132098,-0.9343502680622926,-0.5490737189368068,4d17ba1a
SVR-rbf,3,r2,prediction,-0.16135479370213668,-0.2808577066617415,-0.22110625018193908,4d17ba1a
SVR-linear,3,r2,prediction,-0.4312670996707295,-0.52801249489397,-0.47963979728234973,4d17ba1a
XGB10,3,r2,prediction,-0.47721387985310915,-0.5039305646485353,-0.4905722222508222,4d17ba1a
RNN16,3,r2,prediction,-0.44201753804507815,0.04404084213381465,-0.19898834795563175,4d17ba1a
LSTM16,3,r2,prediction,-0.09498824552822427,-0.0766238374823649,-0.08580604150529458,4d17ba1a
CNNRNN16,3,r2,prediction,-0.1879695502605243,-0.18176969134690468,-0.1848696208037145,4d17ba1a
CNNLSTM16,3,r2,prediction,-0.21373954175900134,-0.03213686448604958,-0.12293820312252546,4d17ba1a
MLP16,3,r2,prediction,-0.14626996975089668,-0.1445152740894715,-0.1453926219201841,4d17ba1a
Linear,4,r2,prediction,-5.642968019289339,-3.7359273847807737,-4.689447702035056,4d17ba1a
RF10,4,r2,prediction,-5.063461538461537,-1.5300000000000002,-3.2967307692307686,4d17ba1a
SVR-rbf,4,r2,prediction,-0.6610744935342625,-0.9033939965679645,-0.7822342450511135,4d17ba1a
SVR-linear,4,r2,prediction,-0.07971591414878465,0.27467928982188106,0.0974816878365482,4d17ba1a
XGB10,4,r2,prediction,-0.8909468932381621,-0.5410029303371802,-0.7159749117876711,4d17ba1a
RNN16,4,r2,prediction,-0.4197127522108328,-1.1335278143186125,-0.7766202832647227,4d17ba1a
LSTM16,4,r2,prediction,0.24365145557711365,-0.01961570883884356,0.11201787336913505,4d17ba1a
CNNRNN16,4,r2,prediction,0.020055575705039907,-0.05348122458097726,-0.016712824437968676,4d17ba1a
CNNLSTM16,4,r2,prediction,-1.3575349399525334,0.01902899636808031,-0.6692529717922265,4d17ba1a
MLP16,4,r2,prediction,0.06023244108383308,0.8130175742143997,0.4366250076491164,4d17ba1a
Linear,5,r2,prediction,0.05504979285677236,0.1705603404037258,0.11280506663024908,4d17ba1a
RF10,5,r2,prediction,-0.26115879828326216,-0.4921062407132246,-0.3766325194982434,4d17ba1a
SVR-rbf,5,r2,prediction,-0.41762781252846515,-0.45116256069651706,-0.4343951866124911,4d17ba1a
SVR-linear,5,r2,prediction,-0.2597649840154175,-0.24607991462825352,-0.2529224493218355,4d17ba1a
XGB10,5,r2,prediction,-0.3959906002744942,-0.35727375857324684,-0.3766321794238705,4d17ba1a
RNN16,5,r2,prediction,-0.3736306745244431,-0.46865897334205675,-0.4211448239332499,4d17ba1a
LSTM16,5,r2,prediction,-0.2709999489389825,-0.28686619305223626,-0.2789330709956094,4d17ba1a
CNNRNN16,5,r2,prediction,-0.3082850060264377,-0.3157677278743327,-0.3120263669503852,4d17ba1a
CNNLSTM16,5,r2,prediction,-0.050414654914413104,-0.2159007919746918,-0.13315772344455246,4d17ba1a
