model,season,metric,stage,HWD,HWM,HWA,Average,id_data
Linear,6,mape,CV,2.001833808113588,2.7677673296798213,1.491952091148767,2.087184409647392,978f49d7
RF10,6,mape,CV,1.3744985859350805,1.3211183996578781,1.3126391690335386,1.3360853848754992,978f49d7
SVR-rbf,6,mape,CV,1.0532870962692393,1.0872852071128116,0.8329743018583591,0.9911822017468032,978f49d7
SVR-linear,6,mape,CV,1.4755626772228667,1.6502963640913506,1.056286808463826,1.3940486165926809,978f49d7
XGB10,6,mape,CV,1.456326607336159,1.719590995592986,1.1454881271453314,1.440468576691492,978f49d7
RNN16,6,mape,CV,0.843263071061704,1.2093269336265928,0.721713405241235,0.924767803309844,978f49d7
LSTM16,6,mape,CV,0.8492249722674393,1.1100154861844669,0.6832759362422585,0.8808387982313882,978f49d7
CNNRNN16,6,mape,CV,0.864704712108137,1.0514427629938277,0.6835643387668966,0.8665706046229538,978f49d7
CNNLSTM16,6,mape,CV,0.9224453796957309,0.8987839444366423,0.6998469874258135,0.8403587705193956,978f49d7
MLP16,6,mape,CV,0.8283855184277709,0.9474880818139347,0.799227287530436,0.8583669625907139,978f49d7
Linear,7,mape,CV,2.8627264176417184,1.6718957986014094,1.920889565440076,2.151837260561068,978f49d7
RF10,7,mape,CV,2.1570139535236277,1.569331061771787,1.4143750566448303,1.7135733573134153,978f49d7
SVR-rbf,7,mape,CV,1.7108129653268875,1.0441112982527032,1.0374658579434435,1.264130040507678,978f49d7
SVR-linear,7,mape,CV,2.1889708004066226,1.129482036087559,1.2281273652630322,1.5155267339190714,978f49d7
XGB10,7,mape,CV,1.601324704893099,1.254480484038529,1.3801555398201801,1.411986909583936,978f49d7
RNN16,7,mape,CV,1.1406081490353195,0.8270013968113422,0.9465872671808223,0.971398937675828,978f49d7
LSTM16,7,mape,CV,1.1327868447531615,0.8053869359140405,0.9097474786569522,0.9493070864413847,978f49d7
CNNRNN16,7,mape,CV,1.5440023499076954,0.7653291779296723,0.7806751023607243,1.0300022100660307,978f49d7
CNNLSTM16,7,mape,CV,1.9747713079164753,0.8667292312182686,0.8322589800798363,1.22458650640486,978f49d7
MLP16,7,mape,CV,1.1952668248436478,0.8505501412487295,0.9875114178868885,1.0111094613264218,978f49d7
Linear,8,mape,CV,4.434527077395941,1.9624422110039799,7.686187526411255,4.694385604937058,978f49d7
RF10,8,mape,CV,2.977166438000126,1.880111875715985,4.250715797086409,3.035998036934173,978f49d7
SVR-rbf,8,mape,CV,2.2525518989803386,1.327492888613808,4.800426535206537,2.7934904409335615,978f49d7
SVR-linear,8,mape,CV,3.0668896968234938,1.8875019170517018,5.483102995338328,3.4791648697378412,978f49d7
XGB10,8,mape,CV,2.300342281002169,1.7317185891082167,5.3359000547982465,3.122653641636211,978f49d7
RNN16,8,mape,CV,2.6459382460095506,1.9904934955357303,4.491174326818583,3.042535356121288,978f49d7
LSTM16,8,mape,CV,2.6399260885610545,1.8884706710118717,3.960806456999267,2.8297344055240643,978f49d7
CNNRNN16,8,mape,CV,2.8437430120036016,2.0976117338821076,5.697107403100815,3.5461540496621744,978f49d7
CNNLSTM16,8,mape,CV,3.1408641288741816,1.9699310284888685,5.934420885754827,3.6817386810392922,978f49d7
MLP16,8,mape,CV,2.9141057675859745,1.5949798596445186,4.747118753098694,3.085401460109729,978f49d7
Linear,9,mape,CV,2.3818077228095316,1.9598709218670969,16.251678036922257,6.864452227199628,978f49d7
RF10,9,mape,CV,1.8082172051511978,1.3189437913314148,11.304435323307057,4.810532106596557,978f49d7
SVR-rbf,9,mape,CV,1.3112985769268763,1.313446897311435,10.420857748542424,4.348534407593578,978f49d7
SVR-linear,9,mape,CV,2.3229285025395625,1.8570390730678814,15.018600437874914,6.399522671160786,978f49d7
XGB10,9,mape,CV,1.679090410116989,1.156468831514278,9.391610476875,4.075723239502089,978f49d7
RNN16,9,mape,CV,1.0660599715826857,1.0718141104443974,9.034344827357039,3.724072969794707,978f49d7
LSTM16,9,mape,CV,1.087994300470081,1.0595788122917396,7.809739737460406,3.319104283407409,978f49d7
CNNRNN16,9,mape,CV,0.9642570839098569,0.9207373201481058,5.492262699119902,2.4590857010592884,978f49d7
CNNLSTM16,9,mape,CV,1.160878161887111,1.1945457703535636,9.939356703730738,4.09826021199047,978f49d7
MLP16,9,mape,CV,1.406788240197982,1.0715420576496928,5.544762939135226,2.674364412327634,978f49d7
Linear,10,mape,CV,2.249369045334243,2.156418489028014,2.5479803918295634,2.3179226420639405,978f49d7
RF10,10,mape,CV,1.5666640052600544,2.0276399953306403,2.0219537138050496,1.8720859047985814,978f49d7
SVR-rbf,10,mape,CV,0.9674782860712121,1.598879398361402,1.2926453313619015,1.2863343385981718,978f49d7
SVR-linear,10,mape,CV,1.873184409664934,1.9562015890195315,2.111798436915644,1.980394811866703,978f49d7
XGB10,10,mape,CV,1.514133573317262,1.5682317426775751,1.6898477937101126,1.5907377032349832,978f49d7
RNN16,10,mape,CV,0.8656825291535627,1.3198407862691486,1.0860797897257832,1.0905343683828315,978f49d7
LSTM16,10,mape,CV,0.939359772432555,1.8356216807216366,1.2399840948952607,1.3383218493498175,978f49d7
CNNRNN16,10,mape,CV,0.9394562526427813,1.4605225803565562,1.0509166010977187,1.150298478032352,978f49d7
CNNLSTM16,10,mape,CV,1.0892922267735012,1.2614386988607664,1.2929174877737464,1.2145494711360045,978f49d7
MLP16,10,mape,CV,0.9828246690046389,1.501270281645843,1.021691392533133,1.1685954477278715,978f49d7
Linear,11,mape,CV,2.032679010754314,7.18691531424904,1.947033266571805,3.7222091971917197,978f49d7
RF10,11,mape,CV,1.3845318628338825,3.1796458884225314,1.1334449904656947,1.8992075805740363,978f49d7
SVR-rbf,11,mape,CV,1.085785906228248,2.256919063094215,1.2214839634754393,1.5213963109326343,978f49d7
SVR-linear,11,mape,CV,1.1490866763546908,4.7408302659745285,1.8165597334314232,2.5688255585868807,978f49d7
XGB10,11,mape,CV,1.0265349475442278,1.6060073011153206,1.2687392943799278,1.300427181013159,978f49d7
RNN16,11,mape,CV,1.1001684900993425,3.2665516901820197,1.0474377827029022,1.8047193209947547,978f49d7
LSTM16,11,mape,CV,0.9948896807600507,3.4905704541201032,1.1388826192998875,1.874780918060014,978f49d7
CNNRNN16,11,mape,CV,1.0358718499229282,4.31070193615253,1.075182657865004,2.1405854813134875,978f49d7
CNNLSTM16,11,mape,CV,1.2069604331846213,1.5962657076734832,1.3042161954970044,1.369147445451703,978f49d7
MLP16,11,mape,CV,1.0154522062256301,4.836346626008368,1.2496603910749295,2.367153074436309,978f49d7
Linear,12,mape,CV,1.8754932006423366,2.1863536073544614,7.552981196726371,3.8716093349077227,978f49d7
RF10,12,mape,CV,1.7694772046415668,1.7851135754365128,5.541429179140863,3.032006653072981,978f49d7
SVR-rbf,12,mape,CV,1.020962209012763,0.8102167726855504,1.5551618887897685,1.128780290162694,978f49d7
SVR-linear,12,mape,CV,1.5660828218836715,1.4063716952144676,3.1296220719433387,2.0340255296804925,978f49d7
XGB10,12,mape,CV,1.1393628276251817,1.3694449850258104,5.345552185916035,2.6181199995223423,978f49d7
RNN16,12,mape,CV,1.2115912742425174,1.9762008372362567,7.2110729678763175,3.4662883597850307,978f49d7
LSTM16,12,mape,CV,1.0601652616783608,1.8565888147660894,6.898625025251035,3.271793033898495,978f49d7
CNNRNN16,12,mape,CV,0.9351113213142349,1.5580781562507626,6.311046159403554,2.9347452123228503,978f49d7
CNNLSTM16,12,mape,CV,0.9791612079017932,1.4686606420089838,4.592437292100715,2.3467530473371636,978f49d7
MLP16,12,mape,CV,0.930277335606912,1.6578242598346105,8.025355098954778,3.5378188981321,978f49d7
Linear,1,mae,CV,0.7932491382789201,0.7419428356779103,0.7314163347313785,0.7555361028960697,978f49d7
RF10,1,mae,CV,0.8318320338236923,0.839323028518806,0.8207026945813582,0.8306192523079522,978f49d7
SVR-rbf,1,mae,CV,0.7925043128132793,0.6913622731926964,0.7083877818110931,0.7307514559390228,978f49d7
SVR-linear,1,mae,CV,0.8494641922345989,0.7123230028331002,0.7058462008127779,0.7558777986268256,978f49d7
XGB10,1,mae,CV,0.9044842362404983,0.7894813332717879,0.8836227433106197,0.8591961042743019,978f49d7
RNN16,1,mae,CV,0.623767441731929,0.6319008678520239,0.6138464923179441,0.6231716006339657,978f49d7
LSTM16,1,mae,CV,0.674634360978486,0.620833804049014,0.662933913218365,0.6528006927486216,978f49d7
CNNRNN16,1,mae,CV,0.6509592909084027,0.6078908238039837,0.6139537737372353,0.6242679628165405,978f49d7
CNNLSTM16,1,mae,CV,0.6496846982748992,0.640490621326766,0.767678386274869,0.685951235292178,978f49d7
MLP16,1,mae,CV,0.6752220000533247,0.6657189255518606,0.5939821077278317,0.6449743444443389,978f49d7
Linear,2,mae,CV,0.7591936522601989,0.6376889209856385,0.6688076365688357,0.6885634032715576,978f49d7
RF10,2,mae,CV,0.9249386743641308,0.9190256396469577,0.891561693650886,0.9118420025539914,978f49d7
SVR-rbf,2,mae,CV,0.8589746292605274,0.8002335360983907,0.8235795015381189,0.827595888965679,978f49d7
SVR-linear,2,mae,CV,0.6985348411598068,0.7077965145243978,0.7454703419275532,0.7172672325372526,978f49d7
XGB10,2,mae,CV,0.9041604257353846,0.8931350994862959,0.9471489904287278,0.9148148385501361,978f49d7
RNN16,2,mae,CV,0.7529902051382837,0.7116701093660386,0.7127938544098151,0.7258180563047126,978f49d7
LSTM16,2,mae,CV,0.7554572424248627,0.6664758331173795,0.69384637947947,0.7052598183405707,978f49d7
CNNRNN16,2,mae,CV,0.7887784265075145,0.7000054087587676,0.6941360071040364,0.7276399474567729,978f49d7
CNNLSTM16,2,mae,CV,0.7207844327557952,0.5973182070298382,0.7253379138435995,0.6811468512097444,978f49d7
MLP16,2,mae,CV,0.8305392063013797,0.7837841446855632,0.7151774535274906,0.7765002681714778,978f49d7
Linear,3,mae,CV,0.8541944229664133,0.7946669876319705,0.8162003604089529,0.8216872570024455,978f49d7
RF10,3,mae,CV,0.7958813665723559,0.8370160015241768,0.8826973941935055,0.8385315874300128,978f49d7
SVR-rbf,3,mae,CV,0.8143268174281832,0.797521601317029,0.7951733304961628,0.8023405830804583,978f49d7
SVR-linear,3,mae,CV,0.861084442606081,0.8439010549398542,0.8202000201205731,0.8417285058888361,978f49d7
XGB10,3,mae,CV,0.7994298552259288,0.8441890759817801,0.7782887417972477,0.8073025576683189,978f49d7
RNN16,3,mae,CV,0.6568440203931629,0.6694314381709736,0.6495001606325536,0.6585918730655633,978f49d7
LSTM16,3,mae,CV,0.6614466669177369,0.730237005142947,0.6943636379976723,0.6953491033527855,978f49d7
CNNRNN16,3,mae,CV,0.6902920244844938,0.7211204815204879,0.7096458504772123,0.7070194521607314,978f49d7
CNNLSTM16,3,mae,CV,0.634178446414227,0.6548759141385073,0.6887293823014284,0.6592612476180543,978f49d7
MLP16,3,mae,CV,0.7028999892499675,0.7268025793991222,0.6852446925067763,0.7049824203852887,978f49d7
Linear,4,mae,CV,0.7074117798273093,0.7860754254668255,0.7835460374369492,0.7590110809103613,978f49d7
RF10,4,mae,CV,0.826380460779103,0.8114937631925218,0.8109535132665819,0.8162759124127357,978f49d7
SVR-rbf,4,mae,CV,0.7434931695028694,0.6434382746815591,0.693747785428628,0.6935597432043522,978f49d7
SVR-linear,4,mae,CV,0.6405366114279573,0.729990733718345,0.7866317966082675,0.7190530472515233,978f49d7
XGB10,4,mae,CV,0.7762884883514025,0.7270286217144968,0.809978061526682,0.7710983905308604,978f49d7
RNN16,4,mae,CV,0.6338525888827257,0.6545927547009627,0.6920568009694671,0.6601673815177186,978f49d7
LSTM16,4,mae,CV,0.6879818094312132,0.6558421543257418,0.6913658421897403,0.6783966019822318,978f49d7
CNNRNN16,4,mae,CV,0.7150961229640203,0.6355315652261719,0.665512814239679,0.6720468341432904,978f49d7
CNNLSTM16,4,mae,CV,0.7020091414771031,0.6724038223075612,0.742816106962466,0.7057430235823768,978f49d7
MLP16,4,mae,CV,0.7145387044108451,0.6278369528291221,0.7212622352452435,0.6878792974950702,978f49d7
Linear,5,mae,CV,0.8470488072968385,0.7958435400910563,0.7458609010681515,0.7962510828186821,978f49d7
RF10,5,mae,CV,0.8359165229940393,0.8420526079150553,0.6801087497697468,0.7860259602262806,978f49d7
SVR-rbf,5,mae,CV,0.5767824532565828,0.5296665763628734,0.4911943546588614,0.5325477947594393,978f49d7
SVR-linear,5,mae,CV,0.7384317172855932,0.630709428789529,0.5682722374045975,0.6458044611599066,978f49d7
XGB10,5,mae,CV,0.7612835886811993,0.6626427334236531,0.652112072070421,0.6920127980584244,978f49d7
RNN16,5,mae,CV,0.5439240273167035,0.5671322716376959,0.5179227718370701,0.5429930235971566,978f49d7
LSTM16,5,mae,CV,0.5679202212481466,0.5272054012676501,0.5460044160695494,0.5470433461951153,978f49d7
CNNRNN16,5,mae,CV,0.5386162308594752,0.5125088332300457,0.48413741771330615,0.5117541606009424,978f49d7
CNNLSTM16,5,mae,CV,0.6201664651889386,0.6197402540335272,0.5723109074404522,0.6040725422209726,978f49d7
MLP16,5,mae,CV,0.5821933356279869,0.5664959723653127,0.49365478983808514,0.5474480326104616,978f49d7
Linear,6,mae,CV,0.9568884590295657,0.984316715647422,0.9731882365064788,0.9714644703944888,978f49d7
RF10,6,mae,CV,0.9789784175267495,0.9544253143356108,1.0158080235935572,0.9830705851519724,978f49d7
SVR-rbf,6,mae,CV,0.7168453322516367,0.7116657838611882,0.7278832033222846,0.7187981064783698,978f49d7
SVR-linear,6,mae,CV,0.8271318365056628,0.8090095773721888,0.8118618568505142,0.8160010902427887,978f49d7
XGB10,6,mae,CV,0.8298387377353527,0.9045873653949525,0.9001965781872789,0.8782075604391947,978f49d7
RNN16,6,mae,CV,0.6505913749994533,0.6591380653898852,0.6877880396348898,0.6658391600080761,978f49d7
LSTM16,6,mae,CV,0.6131018019906165,0.5871785947444196,0.6235873299611996,0.6079559088987453,978f49d7
CNNRNN16,6,mae,CV,0.6824538314017368,0.6482131294999497,0.6529064413282102,0.6611911340766322,978f49d7
CNNLSTM16,6,mae,CV,0.6238261901022321,0.6244529074850875,0.6359733708324266,0.6280841561399154,978f49d7
MLP16,6,mae,CV,0.6767556660504822,0.7247235346143834,0.7130151343074047,0.7048314449907568,978f49d7
Linear,7,mae,CV,1.0119348315524799,1.0515078767298727,1.059691719047501,1.0410448091099511,978f49d7
RF10,7,mae,CV,0.8969903428589336,0.9597281724133992,0.9950399550502492,0.950586156774194,978f49d7
SVR-rbf,7,mae,CV,0.8081324770218155,0.7654032849981507,0.7667723313449546,0.7801026977883069,978f49d7
SVR-linear,7,mae,CV,0.9759668856757557,0.8118148120040203,0.7862108623611215,0.8579975200136326,978f49d7
XGB10,7,mae,CV,0.7558579156097928,0.7898874854930854,0.8079173275377107,0.7845542428801963,978f49d7
RNN16,7,mae,CV,0.6497697397181379,0.6578296003102981,0.6541777248308478,0.6539256882864279,978f49d7
LSTM16,7,mae,CV,0.6142010829883533,0.6157226382029712,0.6337983999115423,0.621240707034289,978f49d7
CNNRNN16,7,mae,CV,0.6515997236615559,0.5903576121684948,0.5871967648512393,0.60971803356043,978f49d7
CNNLSTM16,7,mae,CV,0.6559700783354895,0.6497303746184371,0.6519768704280015,0.6525591077939761,978f49d7
MLP16,7,mae,CV,0.6242967002715246,0.6500717850372055,0.6075318972395827,0.6273001275161042,978f49d7
Linear,8,mae,CV,0.8640243803693665,0.9716388271049329,0.9318323436772245,0.9224985170505079,978f49d7
RF10,8,mae,CV,0.7927209745921695,0.8897344955739307,0.9092371152298634,0.8638975284653213,978f49d7
SVR-rbf,8,mae,CV,0.6987027609097906,0.7455899458197291,0.7399321452108765,0.7280749506467986,978f49d7
SVR-linear,8,mae,CV,0.7569473252284951,0.8414772175288021,0.8284667945239548,0.8089637790937507,978f49d7
XGB10,8,mae,CV,0.8063744871046165,0.9206328882884709,0.8732758149574025,0.8667610634501632,978f49d7
RNN16,8,mae,CV,0.6507411819616624,0.7174674544332573,0.6775591764786846,0.6819226042912016,978f49d7
LSTM16,8,mae,CV,0.6674714013544897,0.6982210171199834,0.6617898089595411,0.6758274091446713,978f49d7
CNNRNN16,8,mae,CV,0.6732105731095387,0.7039167635378072,0.6895353696478203,0.6888875687650553,978f49d7
CNNLSTM16,8,mae,CV,0.7038600729046119,0.7443497800762183,0.7233609186466515,0.7238569238758273,978f49d7
MLP16,8,mae,CV,0.6795870962703574,0.7249573761222267,0.7031145834623245,0.7025530186183029,978f49d7
Linear,9,mae,CV,0.9914458105147201,0.9809728716033556,0.9592419489724703,0.9772202103635154,978f49d7
RF10,9,mae,CV,0.8499385531792601,0.7991337283079192,0.8276456851052266,0.825572655530802,978f49d7
SVR-rbf,9,mae,CV,0.8177403341787016,0.8460001876665046,0.8165825449994596,0.8267743556148887,978f49d7
SVR-linear,9,mae,CV,0.9048205744040556,0.9517801976164396,0.9669758468750468,0.941192206298514,978f49d7
XGB10,9,mae,CV,0.8436687728860974,0.8113679629723294,0.748590654215413,0.8012091300246134,978f49d7
RNN16,9,mae,CV,0.6746410109986265,0.7155196961689098,0.7195920470292891,0.7032509180656085,978f49d7
LSTM16,9,mae,CV,0.7038561125290018,0.7370363578274306,0.687129223965453,0.7093405647739618,978f49d7
CNNRNN16,9,mae,CV,0.7129951505634573,0.7178122591200127,0.7148848933551069,0.7152307676795256,978f49d7
CNNLSTM16,9,mae,CV,0.6777419308141822,0.7528336073437552,0.7423056729664818,0.724293737041473,978f49d7
MLP16,9,mae,CV,0.6948824138666574,0.7492385760137128,0.7436512807073663,0.7292574235292455,978f49d7
Linear,10,mae,CV,1.0305771139745148,0.9314385522881002,0.9143465362922315,0.9587874008516155,978f49d7
RF10,10,mae,CV,0.9228320279613665,0.909810843904191,0.9305749316934555,0.9210726011863377,978f49d7
SVR-rbf,10,mae,CV,0.764526178607084,0.7685675406905057,0.7806688242654699,0.7712541811876865,978f49d7
SVR-linear,10,mae,CV,0.9360242114692058,0.9371370197157353,0.9695502744415169,0.947570501875486,978f49d7
XGB10,10,mae,CV,0.9407639626541128,0.833122383097438,0.8267198920378259,0.8668687459297922,978f49d7
RNN16,10,mae,CV,0.6331611737301595,0.6628311334924792,0.6658860779325932,0.6539594617184107,978f49d7
LSTM16,10,mae,CV,0.6994194462014828,0.7210298597155824,0.7078424001063459,0.7094305686744704,978f49d7
CNNRNN16,10,mae,CV,0.6736891199597339,0.6522469449258081,0.6604042323078271,0.6621134323977897,978f49d7
CNNLSTM16,10,mae,CV,0.6821094218524735,0.7161780841114835,0.717680936927188,0.7053228142970484,978f49d7
MLP16,10,mae,CV,0.7037222007069458,0.7146140047180618,0.7242158219565333,0.7141840091271803,978f49d7
Linear,11,mae,CV,0.8142942940926442,0.8342328559841817,0.8435180540223781,0.8306817346997347,978f49d7
RF10,11,mae,CV,0.6996409646409306,0.77714812100586,0.7582325544722066,0.7450072133729991,978f49d7
SVR-rbf,11,mae,CV,0.6481938323759702,0.6926147742792732,0.6898548109579082,0.6768878058710506,978f49d7
SVR-linear,11,mae,CV,0.6561803647402957,0.743215737455185,0.7933940736881444,0.7309300586278752,978f49d7
XGB10,11,mae,CV,0.6749628910319381,0.7012767497091523,0.7306050349611564,0.7022815585674156,978f49d7
RNN16,11,mae,CV,0.6399722028098064,0.66946846370718,0.6485374967705627,0.6526593877625163,978f49d7
LSTM16,11,mae,CV,0.5958078246831573,0.6122543200171934,0.6187625760722996,0.6089415735908834,978f49d7
CNNRNN16,11,mae,CV,0.6294616430167473,0.6573216484582177,0.6538061184415106,0.6468631366388252,978f49d7
CNNLSTM16,11,mae,CV,0.6547508468125168,0.6587699123966398,0.6705083892126997,0.6613430494739522,978f49d7
MLP16,11,mae,CV,0.6627925458202267,0.6694847771684858,0.6812351505908217,0.6711708245265114,978f49d7
Linear,12,mae,CV,0.7824883233812033,0.8243331900686328,0.8550830895153677,0.8206348676550679,978f49d7
RF10,12,mae,CV,0.806251925121915,0.7703091404263167,0.8130643982076494,0.7965418212519603,978f49d7
SVR-rbf,12,mae,CV,0.597973716010042,0.5730560118651294,0.5900056448821609,0.5870117909191108,978f49d7
SVR-linear,12,mae,CV,0.8021675691256516,0.6910505335402546,0.714825992250017,0.7360146983053077,978f49d7
XGB10,12,mae,CV,0.7394547168148612,0.770083759549302,0.8086638683978954,0.7727341149206862,978f49d7
RNN16,12,mae,CV,0.6275560688604148,0.6095389688275769,0.6298648007512443,0.622319946146412,978f49d7
LSTM16,12,mae,CV,0.5726199966479155,0.5406940709021488,0.5312293314708507,0.5481811330069717,978f49d7
CNNRNN16,12,mae,CV,0.5907189172044608,0.5422018921070363,0.5664015337425574,0.5664407810180182,978f49d7
CNNLSTM16,12,mae,CV,0.5426411456165268,0.5168321778180119,0.5308675735558779,0.5301136323301389,978f49d7
MLP16,12,mae,CV,0.6207499898997448,0.593984729673794,0.6051567604527194,0.6066304933420862,978f49d7
