model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
MLP8,1,mae,prediction,0.6097675673965803,1.0037229230703328,0.6396358591362732,1.068702917568334,0.9805914948045803,0.8604841523952201,4f14de2d
Linear,1,r2,training,0.8239177104745617,0.8289763857041239,0.8407178214548631,0.8036287966204027,0.8494411245417983,0.8293363677591501,4f14de2d
RF5,1,r2,training,0.7368025017101534,0.764184443198761,0.7597703046882369,0.77101398146012,0.8393047758946625,0.7742152013903867,4f14de2d
RF10,1,r2,training,0.79734242157725,0.827770976466798,0.8344969814168475,0.8343575688870248,0.8913232312878923,0.8370582359271624,4f14de2d
SVR-rbf,1,r2,training,0.7689771806187534,0.7326131642635194,0.7779283267429862,0.7364959241694695,0.7812585718817169,0.7594546335352891,4f14de2d
SVR-linear,1,r2,training,0.7560662584251495,0.7558159193818456,0.7520489830875863,0.734126683100456,0.7496068273130856,0.7495329342616246,4f14de2d
SVR-cubic,1,r2,training,0.708825367779609,0.7095256502085767,0.7001264608735591,0.5889352774259384,0.6806821159050116,0.6776189744385389,4f14de2d
XGBL10,1,r2,training,0.7723556246725013,0.7624722424516679,0.7840614049447642,0.7888348352028207,0.8080914621335079,0.7831631138810524,4f14de2d
XGBL15,1,r2,training,0.8870239249418606,0.8758369858262994,0.8887148592690968,0.8987840075490203,0.9115642129990583,0.8923847981170671,4f14de2d
XGBT10,1,r2,training,0.7723556246725013,0.7624722424516679,0.7840614049447642,0.7888348352028207,0.8080914621335079,0.7831631138810524,4f14de2d
XGBT15,1,r2,training,0.8870239249418606,0.8758369858262994,0.8887148592690968,0.8987840075490203,0.9115642129990583,0.8923847981170671,4f14de2d
GPR,1,r2,training,0.7452698773382327,0.7316489121375801,0.6539362723372013,0.5555693804482364,0.5831276200954632,0.6539104124713427,4f14de2d
RNN8,1,r2,training,0.7187031988217621,0.680348236509216,0.710729921813146,0.7934808941324456,0.7479832753147302,0.7302491053182599,4f14de2d
LSTM8,1,r2,training,0.012642622088460453,0.019763156961807082,0.015337780224643383,-0.008906084600500908,-0.04849769993403674,-0.0019320450519253463,4f14de2d
RNN16,1,r2,training,0.6970877048631761,0.7901174642670847,0.7893409868560269,0.8151466030987634,0.6909696138396684,0.7565324745849439,4f14de2d
LSTM16,1,r2,training,0.8630169529903207,0.8551445978118534,0.7917405572072362,0.7985150348266402,0.739636976950147,0.8096108239572395,4f14de2d
SLSTM16,1,r2,training,-0.014792957450104227,-0.02161978928630881,-0.016288346641593066,0.007866196186506302,-0.007146327060723934,-0.010396244850444747,4f14de2d
CNNRNN16,1,r2,training,-0.30187690546564316,-0.24192266444845956,-0.43803146404536997,-0.5173235828988161,-0.35517757258440064,-0.3708664378885379,4f14de2d
MLP16,1,r2,training,0.8317338312491053,0.8266036191460422,0.7495055487504423,0.72474993651896,0.7910078959608529,0.7847201663250806,4f14de2d
MLP8,1,r2,training,0.7912104651771368,0.791521134902253,0.7250660436242096,0.7456565265885844,0.6957647012238688,0.7498437743032105,4f14de2d
Linear,1,mape,training,1.2229819320754223,0.9461067690550596,0.6759601082162994,0.7790700327977405,0.7354875399779689,0.8719212764244981,4f14de2d
RF5,1,mape,training,0.6502359418518704,0.5913380791959052,0.518048701408446,0.4389434441140186,0.8714633080378661,0.6140058949216213,4f14de2d
RF10,1,mape,training,0.8290902274039847,0.7072656227987342,0.3850032506192604,0.49480241835203087,0.6453733028651576,0.6123069644078336,4f14de2d
SVR-rbf,1,mape,training,0.6687954651717487,0.45863500459960305,0.43267654810036504,0.42762411632445024,0.5535608820078597,0.5082584032408054,4f14de2d
SVR-linear,1,mape,training,1.0418382390562941,1.2220964036235147,0.4605126370752425,0.6655112150055301,0.671483482261285,0.8122883954043733,4f14de2d
SVR-cubic,1,mape,training,0.7644008442209046,0.6600848691537771,0.5505260001662465,0.5330662118364559,0.5297038740075969,0.6075563598769962,4f14de2d
XGBL10,1,mape,training,0.6370613747692694,0.5300767598641348,0.4476158767051555,0.4237195852081349,0.44663038389807125,0.49702079608895317,4f14de2d
