model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
MLP8,3,mae,CV,0.7681509725554951,0.6952491005658774,0.7800399222300993,0.7751238812872955,0.7796447268764153,0.7596417207030365,6e47cb06
RNN8,4,mae,CV,0.7275693912893875,0.6609235259888493,0.6839380980546013,0.7844343150306434,0.7291688302242445,0.7172068321175452,6e47cb06
LSTM8,4,mae,CV,0.7621538546985781,0.7366992637212502,0.7047854083976233,0.7036287454715082,0.7045259045079214,0.7223586353593763,6e47cb06
CNNRNN16,4,mae,CV,0.7487656851021226,0.7003704639719069,0.7317406582051401,0.7483175361538354,0.7400257537002071,0.7338440194266426,6e47cb06
CNNLSTM16,4,mae,CV,0.7663160301309964,0.7224266435258806,0.6939047416428563,0.681839474625799,0.7182857054056342,0.7165545190662334,6e47cb06
MLP16,4,mae,CV,0.6468241833987523,0.6451749524821532,0.6293988425140363,0.6433738193132755,0.6076560276005057,0.6344855650617446,6e47cb06
MLP8,4,mae,CV,0.6917492560105446,0.6391489295204581,0.6994059425028486,0.7068907081353119,0.7000536134897969,0.6874496899317919,6e47cb06
RNN8,5,mae,CV,0.8648136076623951,0.8135355920975893,0.8551979818620237,0.8388027036327521,0.8663755057067372,0.8477450781922995,6e47cb06
LSTM8,5,mae,CV,0.7377878263158787,0.7375374660525664,0.8105912133287876,0.7838495577840776,0.7825126865962023,0.7704557500155025,6e47cb06
CNNRNN16,5,mae,CV,0.7665539676732753,0.7436095331588549,0.8136412998152319,0.7765637623241191,0.7476859581951439,0.769610904233325,6e47cb06
CNNLSTM16,5,mae,CV,0.7453947828596597,0.7642818097398718,0.7668270246181725,0.8264265494301757,0.7528186991413154,0.7711497731578391,6e47cb06
MLP16,5,mae,CV,0.7856887059211173,0.7276128358532188,0.7928916961701379,0.8291990623280849,0.8203913589703626,0.7911567318485843,6e47cb06
MLP8,5,mae,CV,0.8310497292833586,0.7879909411562008,0.8461306556680971,0.8266268164240669,0.8300449902164247,0.8243686265496295,6e47cb06
RNN8,6,mae,CV,0.7193900731487098,0.6603260313367596,0.6745598978467338,0.7490747261590001,0.703831820921757,0.7014365098825921,6e47cb06
LSTM8,6,mae,CV,0.7621440750813147,0.715099376278713,0.7439099011451051,0.7989495761710389,0.7726928319540035,0.7585591521260351,6e47cb06
CNNRNN16,6,mae,CV,0.8377242889803713,0.7698691697172089,0.809996530193378,0.8477777635597215,0.8379286097114279,0.8206592724324215,6e47cb06
CNNLSTM16,6,mae,CV,0.7851261089963437,0.7469268138001471,0.7748809114437993,0.7824423591302616,0.7845343241260663,0.7747821034993236,6e47cb06
MLP16,6,mae,CV,0.6925771393657264,0.7140089322379547,0.7554523996856477,0.7350360750656246,0.7735322708858591,0.7341213634481625,6e47cb06
MLP8,6,mae,CV,0.7540537585046316,0.7658144905240492,0.8164110528285853,0.7154783665540776,0.7048586300991995,0.7513232597021086,6e47cb06
RNN8,7,mae,CV,0.8080853027227439,0.7434704830549373,0.7290275130331131,0.7692767481224729,0.682768535854978,0.7465257165576491,6e47cb06
LSTM8,7,mae,CV,0.8245577195575362,0.7895691610121958,0.7769306188690411,0.7649302051079712,0.6751175236127482,0.7662210456318984,6e47cb06
CNNRNN16,7,mae,CV,0.8350565803496712,0.8089208892487806,0.8271422607879169,0.7673161850415353,0.7105990089011028,0.7898069848658014,6e47cb06
CNNLSTM16,7,mae,CV,0.7784102053902169,0.8252287467108348,0.7056481130754836,0.7825507128465632,0.6869131931343195,0.7557501942314836,6e47cb06
MLP16,7,mae,CV,0.7451287581735107,0.7376826498384383,0.6960304161467432,0.7571543841025471,0.670325709630205,0.7212643835782888,6e47cb06
MLP8,7,mae,CV,0.7801652483785899,0.7749620055727917,0.7762589068174788,0.7515652883601206,0.7089041833124355,0.7583711264882833,6e47cb06
RNN8,8,mae,CV,0.7213621979219718,0.7469936444475823,0.7651479093836173,0.7296749783033993,0.7656500140612664,0.7457657488235674,6e47cb06
LSTM8,8,mae,CV,0.7074413554297033,0.7063062561947979,0.746725663979573,0.7423924971801709,0.7630679848893492,0.7331867515347189,6e47cb06
CNNRNN16,8,mae,CV,0.7080824266837134,0.7297335663902986,0.7607250492310527,0.786263219382953,0.7961089307197152,0.7561826384815467,6e47cb06
CNNLSTM16,8,mae,CV,0.7323205511992283,0.774385275968207,0.7607077336789441,0.7820452880420188,0.7979403088180242,0.7694798315412845,6e47cb06
MLP16,8,mae,CV,0.7121033322349487,0.7441532476772735,0.7959644813767355,0.7612268048460663,0.798226032649588,0.7623347797569224,6e47cb06
MLP8,8,mae,CV,0.7614114321065069,0.7599814840645,0.7835684626737427,0.7722771293210958,0.7995241772426982,0.7753525370817087,6e47cb06
RNN8,9,mae,CV,0.7911679344277713,0.7937352139465086,0.7863452519438235,0.775431165066647,0.7436961485878915,0.7780751427945283,6e47cb06
LSTM8,9,mae,CV,0.8131172210851616,0.7827268757377306,0.7933174586048091,0.766162927459183,0.7827498619370995,0.7876148689647968,6e47cb06
CNNRNN16,9,mae,CV,0.7317542973433652,0.7391493651648067,0.7525167454453993,0.7317563379287719,0.7094371482904107,0.7329227788345507,6e47cb06
CNNLSTM16,9,mae,CV,0.8265650027444738,0.8003925980617883,0.7894740165921128,0.7672417469097277,0.777841513233648,0.7923029755083502,6e47cb06
MLP16,9,mae,CV,0.7913783718454379,0.7755448199560253,0.7993118483473883,0.7198928801665977,0.7441179892309087,0.7660491819092716,6e47cb06
MLP8,9,mae,CV,0.8354297785202396,0.7928951506533263,0.794732381710449,0.804227735622128,0.8062659142346447,0.8067101921481574,6e47cb06
RNN8,10,mae,CV,0.734673211971707,0.711759560953056,0.7306893115749149,0.7760762329778836,0.7671405404234579,0.744067771580204,6e47cb06
LSTM8,10,mae,CV,0.7340599686179907,0.7298238262838174,0.7297972202752406,0.7748435733611085,0.7609995287350713,0.7459048234546457,6e47cb06
