id,filename,boxes,top_n,var_thresh,modes,frequency,season,methods,extra_indices,only_sea
08b25583,predictor_08b25583_12.parquet,0,5,0.05,2,2monthly,12,ps,,True
1ba8f431,predictor_1ba8f431_1.parquet,0,10,0.05,2,2monthly,1,ps,,True
1ba8f431,predictor_1ba8f431_2.parquet,0,10,0.05,2,2monthly,2,ps,,True
1ba8f431,predictor_1ba8f431_3.parquet,0,10,0.05,2,2monthly,3,ps,,True
1ba8f431,predictor_1ba8f431_4.parquet,0,10,0.05,2,2monthly,4,ps,,True
1ba8f431,predictor_1ba8f431_5.parquet,0,10,0.05,2,2monthly,5,ps,,True
1ba8f431,predictor_1ba8f431_6.parquet,0,10,0.05,2,2monthly,6,ps,,True
1ba8f431,predictor_1ba8f431_7.parquet,0,10,0.05,2,2monthly,7,ps,,True
1ba8f431,predictor_1ba8f431_8.parquet,0,10,0.05,2,2monthly,8,ps,,True
1ba8f431,predictor_1ba8f431_9.parquet,0,10,0.05,2,2monthly,9,ps,,True
1ba8f431,predictor_1ba8f431_10.parquet,0,10,0.05,2,2monthly,10,ps,,True
1ba8f431,predictor_1ba8f431_11.parquet,0,10,0.05,2,2monthly,11,ps,,True
1ba8f431,predictor_1ba8f431_12.parquet,0,10,0.05,2,2monthly,12,ps,,True
d6c565ea,predictor_d6c565ea_1.parquet,0,15,0.05,2,2monthly,1,ps,,True
d6c565ea,predictor_d6c565ea_2.parquet,0,15,0.05,2,2monthly,2,ps,,True
d6c565ea,predictor_d6c565ea_3.parquet,0,15,0.05,2,2monthly,3,ps,,True
d6c565ea,predictor_d6c565ea_4.parquet,0,15,0.05,2,2monthly,4,ps,,True
d6c565ea,predictor_d6c565ea_5.parquet,0,15,0.05,2,2monthly,5,ps,,True
d6c565ea,predictor_d6c565ea_6.parquet,0,15,0.05,2,2monthly,6,ps,,True
d6c565ea,predictor_d6c565ea_7.parquet,0,15,0.05,2,2monthly,7,ps,,True
d6c565ea,predictor_d6c565ea_8.parquet,0,15,0.05,2,2monthly,8,ps,,True
d6c565ea,predictor_d6c565ea_9.parquet,0,15,0.05,2,2monthly,9,ps,,True
d6c565ea,predictor_d6c565ea_10.parquet,0,15,0.05,2,2monthly,10,ps,,True
d6c565ea,predictor_d6c565ea_11.parquet,0,15,0.05,2,2monthly,11,ps,,True
d6c565ea,predictor_d6c565ea_12.parquet,0,15,0.05,2,2monthly,12,ps,,True
8e6a72ec,predictor_8e6a72ec_1.parquet,0,20,0.05,2,2monthly,1,ps,,True
8e6a72ec,predictor_8e6a72ec_2.parquet,0,20,0.05,2,2monthly,2,ps,,True
8e6a72ec,predictor_8e6a72ec_3.parquet,0,20,0.05,2,2monthly,3,ps,,True
8e6a72ec,predictor_8e6a72ec_4.parquet,0,20,0.05,2,2monthly,4,ps,,True
8e6a72ec,predictor_8e6a72ec_5.parquet,0,20,0.05,2,2monthly,5,ps,,True
8e6a72ec,predictor_8e6a72ec_6.parquet,0,20,0.05,2,2monthly,6,ps,,True
8e6a72ec,predictor_8e6a72ec_7.parquet,0,20,0.05,2,2monthly,7,ps,,True
8e6a72ec,predictor_8e6a72ec_8.parquet,0,20,0.05,2,2monthly,8,ps,,True
8e6a72ec,predictor_8e6a72ec_9.parquet,0,20,0.05,2,2monthly,9,ps,,True
8e6a72ec,predictor_8e6a72ec_10.parquet,0,20,0.05,2,2monthly,10,ps,,True
8e6a72ec,predictor_8e6a72ec_11.parquet,0,20,0.05,2,2monthly,11,ps,,True
8e6a72ec,predictor_8e6a72ec_12.parquet,0,20,0.05,2,2monthly,12,ps,,True
6323caaa,predictor_6323caaa_1.parquet,0,30,0.05,2,2monthly,1,ps,,True
6323caaa,predictor_6323caaa_2.parquet,0,30,0.05,2,2monthly,2,ps,,True
6323caaa,predictor_6323caaa_3.parquet,0,30,0.05,2,2monthly,3,ps,,True
6323caaa,predictor_6323caaa_4.parquet,0,30,0.05,2,2monthly,4,ps,,True
6323caaa,predictor_6323caaa_5.parquet,0,30,0.05,2,2monthly,5,ps,,True
6323caaa,predictor_6323caaa_6.parquet,0,30,0.05,2,2monthly,6,ps,,True
6323caaa,predictor_6323caaa_7.parquet,0,30,0.05,2,2monthly,7,ps,,True
6323caaa,predictor_6323caaa_8.parquet,0,30,0.05,2,2monthly,8,ps,,True
6323caaa,predictor_6323caaa_9.parquet,0,30,0.05,2,2monthly,9,ps,,True
6323caaa,predictor_6323caaa_10.parquet,0,30,0.05,2,2monthly,10,ps,,True
6323caaa,predictor_6323caaa_11.parquet,0,30,0.05,2,2monthly,11,ps,,True
6323caaa,predictor_6323caaa_12.parquet,0,30,0.05,2,2monthly,12,ps,,True
f6a1cbc8,predictor_f6a1cbc8_1.parquet,0,5,0.1,2,2monthly,1,ps,,True
f6a1cbc8,predictor_f6a1cbc8_2.parquet,0,5,0.1,2,2monthly,2,ps,,True
