model,season,Bounds,I_w,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,training,790.5900268554688,790.5900268554688,790.5900268554688,790.5900268554688,790.5900268554688,790.5900268554688,13a24caf
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,training,818.6773681640625,818.6773681640625,818.6773681640625,818.6773681640625,818.6773681640625,818.6773681640625,13a24caf
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,CV,27.174693992008873,31.185253989202305,27.061538142578957,27.432308594255495,27.625814876677815,28.09592191894469,13a24caf
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,CV,133.02350674769804,133.02350674769804,133.02350674769804,133.02350674769804,133.023506747698,133.02350674769804,13a24caf
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,CV,124.89631028130336,124.89631028130336,124.89631028130336,124.89631028130336,124.89631028130336,124.89631028130336,13a24caf
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,CV,133.85400895372888,133.85400895372888,133.85400895372888,133.85400895372888,133.85400895372888,133.85400895372888,13a24caf
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,CV,143.77018949443564,143.77018949443564,143.77018949443564,143.77018949443564,143.77018949443564,143.77018949443564,13a24caf
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,TSCV,46.427147963316074,49.824831341785824,38.659526470394745,40.59141372341419,42.500529155379056,43.60068973085798,13a24caf
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,TSCV,199.802631632487,199.802631632487,199.802631632487,199.802631632487,199.802631632487,199.802631632487,13a24caf
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,TSCV,212.38221842447916,212.38221842447916,212.38221842447916,212.38221842447916,212.38221842447916,212.38221842447916,13a24caf
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,TSCV,209.01106380886503,209.01106380886503,209.01106380886503,209.01106380886503,209.01106380886503,209.01106380886503,13a24caf
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,TSCV,225.1368221706814,225.1368221706814,225.1368221706814,225.1368221706814,225.1368221706814,225.1368221706814,13a24caf
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,prediction,0.042697827671318356,-0.0065126501210346355,0.046537786573854434,0.05939549991780435,0.0241842946869274,0.033260551745773984,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,prediction,0.0044557858931211225,-0.02077562958783563,-0.22353245509634956,0.03445390853134955,0.02519007279486629,-0.036041663492969646,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,prediction,0.01966978891705673,0.022518461458631456,-0.051696361916634403,0.04038446307697452,-0.019187125974394093,0.0023378451123268417,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,prediction,0.0552677104284387,0.018678532512597656,-0.08361387703290823,0.07690152849287335,0.08574053921737423,0.030594886723675142,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,prediction,-0.07456488380693038,-0.10576246818399615,-0.17128608910233356,0.011862700605095533,-0.05208366228789485,-0.07836688055521188,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,prediction,1.3308077218417755,2.07604026839229,1.1363327093203355,1.6880503012923085,1.1068984022172796,1.4676258806127975,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,prediction,1.9706043844788819,2.6402071313034114,1.8162262783817573,3.7050895263149073,1.9043146742829413,2.40728839895238,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,prediction,2.387148678291221,5.926913323620597,1.8262955777456231,4.108019307097932,2.3843548194336597,3.326546341237807,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,prediction,2.1006816000097954,4.146817967908355,1.962135974823288,4.57414048231695,2.1692755959405323,2.990610324199784,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,prediction,2.0876551512537143,3.2321856098409905,1.763449410702237,4.254755081204314,2.15253508273369,2.698116067146989,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,prediction,0.7771403696062141,0.7871768829047189,0.6913573553359227,0.7988675474273227,0.8061745286385774,0.7721433367825511,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,prediction,0.809096463356792,0.7513631830825561,0.7792205380536648,0.8478358884138787,0.8250700454867428,0.8025172236787268,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,prediction,0.8368796172447867,0.7710589934466163,0.7567106691146094,0.856511756923166,0.8847494800183718,0.82118210334951,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,prediction,0.8186884308737173,0.7905231175780805,0.7801219878414183,0.8278051487586765,0.8248098133001048,0.8083896996703995,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,prediction,0.8539488063661114,0.8158819143417354,0.7884721598403674,0.8555607625839275,0.8737596403161038,0.8375246566896491,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,training,0.6552444930954822,0.6432838853727796,0.5986883666991358,0.6107215882185995,0.5983154275128568,0.6212507521797708,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,training,0.5053097067581553,0.47766364155996077,0.4469155942696693,0.3885247337485057,0.44436533063864503,0.45255580139498724,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,training,0.5062986261510379,0.49953584074286694,0.44531788411314666,0.4176767869164383,0.44668078175610826,0.46310198393591956,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,training,0.46574827058689316,0.42652406067974413,0.41683569161569645,0.38387832901193186,0.41749038154399487,0.42209534668765214,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,training,0.38862196486789546,0.36424729180598003,0.29006985558138176,0.26143369784652315,0.3052763624540792,0.3219298345111719,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,training,0.810187394214503,1.3053797239282663,0.9507424331154896,1.291418721923351,1.4186943664026426,1.1552845279168507,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,training,1.1662313281911205,2.7068158010784344,1.2849994695415707,1.9883150340508902,2.203855918406313,1.8700435102536659,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,training,1.1316063550291708,2.2874271507979276,1.3340731099694652,2.0124124650953177,2.085612469623397,1.7702263101030558,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,training,1.2855509087972272,2.8320736393679935,1.4134379261568675,2.582620179124389,2.053702305709319,2.0334769918311593,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,training,1.1204010612459152,2.2560442794950264,1.2369109260141269,1.8204558522610828,1.8307513146021017,1.6529126867236505,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,training,0.4788209309060652,0.4803389412489229,0.5269402917003089,0.5174337258164469,0.525990792784121,0.505904936491173,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,training,0.5294665032915532,0.5324623147359032,0.5712061304759405,0.5920050272541608,0.5673904186177613,0.5585060788750639,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,training,0.5215336862073776,0.5033199139607639,0.567638071621045,0.5705013204049247,0.5630200920434628,0.5452026168475148,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,training,0.560949611650634,0.5731388121033999,0.5883560217848179,0.6053296494475002,0.5893081758044068,0.5834164541581517,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,training,0.5942732685391239,0.5811237291610176,0.6575668358791698,0.6541722496867227,0.6441002262711706,0.626247261907441,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,CV,0.12032770858742926,0.11233170706865506,0.08962247095583457,0.06970652488915995,0.08448653306765563,0.09529498891374691,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,CV,0.21750648912932175,0.18313300875825003,0.17315448620480828,0.1553088780373445,0.18295263564136918,0.18241109955421875,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,CV,0.16708134913084646,0.12187126785287554,0.14697001068083707,0.13651973790292257,0.15844679708172324,0.14617783252984098,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,CV,0.15059885163695835,0.1059410648679165,0.10761767664933199,0.0980393797668112,0.10162944835485592,0.11276528425517478,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,CV,0.12042318194766818,0.12290235890166135,0.12346454510154521,0.09133371623098271,0.09866562248297149,0.11135788493296579,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,CV,1.2627866466262723,2.5764646029343092,1.298696328074352,1.8647933610714729,1.9793132353968723,1.7964108348206558,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,CV,1.4585348084354126,3.0304744040587175,1.6026126403268597,2.302894163686247,2.1739192858636587,2.1136870604741786,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,CV,1.3110466805082497,2.5669367983824007,1.3868189029440932,1.842201230423358,2.353492431232371,1.8920992086980946,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,CV,1.5420917549476703,3.30321934400427,1.5927761406097445,2.6938244679059906,2.6974846659734495,2.365879274688225,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,CV,1.356037751020344,2.590827024411537,1.4061428166696122,2.1141148436121653,1.9048574071162898,1.8743959685659894,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,CV,0.7202893005474373,0.7037425172646723,0.7348456203818128,0.763394542089216,0.7628839830597998,0.7370311926685876,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,CV,0.6617151323354054,0.6533646292030059,0.6825182005589765,0.7063833867760548,0.68754455880641,0.6783051815359705,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,CV,0.6751365104969882,0.6595051794392623,0.6958516957012214,0.7206489867803708,0.7030779686006033,0.6908440682036893,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,CV,0.6892237290822816,0.682187731681124,0.7129888479049241,0.7303224579753931,0.7250361101748724,0.7079517753637189,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,CV,0.7005804645480906,0.6807498446067272,0.7213347981809302,0.746063442111587,0.7334595107356591,0.7164376120365988,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,TSCV,0.10199011176328016,0.09866915327451485,0.10359323514040825,0.07213119352949467,0.0842911026762524,0.09213495927679007,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,TSCV,0.2022366432762547,0.1955472804987731,0.10797105372429583,0.10688898572202954,0.1453077509198807,0.15159034282824677,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,TSCV,0.159999158890904,0.14958929898724171,0.07787953329713991,0.007984249041691061,0.0808085441916216,0.09525215688171965,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,TSCV,0.14844824751336447,0.1567692587209917,0.062318744386920706,0.08863514144393735,0.07912787709238074,0.10705985383151899,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,r2,TSCV,0.14158397685222954,0.11728628724318092,0.054651719819251404,0.09371739582778478,0.10310377811621042,0.10206863157173143,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,TSCV,1.1435282631459032,1.7786258373731438,1.191081980700673,1.38569821586565,1.683154958889331,1.4364178511949401,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,TSCV,1.4343475398132772,2.4638561115613506,1.5297464067358264,2.1239062891139078,2.354507848286363,1.9812728391021452,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,TSCV,1.482111208754316,3.476903735946541,1.5758743553637606,2.2996630024019833,2.2063962691104284,2.208189714315406,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,TSCV,1.5484717705532756,2.988295654576606,1.671070560719556,2.065149087547935,2.364831384807225,2.1275636916409195,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mape,TSCV,1.411180648658155,2.422491575863833,1.4922406605868213,1.9954378874728231,2.002260754645011,1.8647223054453286,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,TSCV,0.7681726945377487,0.7552705565890874,0.7487541371824968,0.7822644094618937,0.7839985167039819,0.7676920628950417,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,TSCV,0.7324221568601175,0.6979777715137376,0.7292991689492376,0.7638116746642014,0.7528161548569255,0.7352653853688439,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,TSCV,0.7454041069767029,0.7226288682216994,0.7584699405896447,0.8049133611533791,0.781247235784428,0.7625327025451709,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,TSCV,0.7759692908449575,0.7541238486491207,0.7849606817671153,0.8098240065941388,0.8077697589115451,0.7865295173533755,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,mae,TSCV,0.7521240408598129,0.7351545857509907,0.7726120988360516,0.783576885724661,0.7738602634451828,0.7634655749233398,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,prediction,40.684197847094566,39.568451365247626,25.258856377876437,40.30112303991243,42.41383451661587,37.645292629349385,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|4.561547586528888|6.499969486244418,0.3,sera,prediction,171.5563507080078,171.5563507080078,171.5563507080078,171.5563507080078,171.5563507080078,171.5563507080078,8359c65d
