model,Bounds,I_w,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CXGB15,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.9213289963956128,2.2306189499430937,3.078054929457722,1.5428905597924922,1.3869754139456907,2.031973769906922,69ae08a8
RNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.1139248805114992,1.3176530148862104,1.5638816402784772,1.081950435025445,1.2176050844359299,1.2590030110275126,69ae08a8
LSTM16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.5665933478578977,2.105411938501786,2.009586936719719,1.5910470729420036,1.4232526612071958,1.7391783914457204,69ae08a8
CNNRNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.5556730133057943,1.5952938619845567,2.076670311962108,1.257815062159818,1.184152941509196,1.5339210381842945,69ae08a8
MLP16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.8856830764340884,2.0013133918958976,2.431290224679701,1.7112005544757678,1.4133408056347732,1.8885656106240458,69ae08a8
CXGB15,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,2.587682123819872,51923752856964.24,2.2253771957249704,2.0917786991818517,8.894815683481985,10384750571396.01,69ae08a8
RNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,3.0390213189681154,22974407757880.496,2.929801267729872,1.3980615953349624,7.4450864943958255,4594881551579.062,69ae08a8
LSTM16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,3.9687009651102594,16832618617461.908,2.6565023122931724,2.3573884201783666,5.491071779042553,3366523723495.2764,69ae08a8
CNNRNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,4.171623613740312,60077995974693.96,4.153231741062666,2.1820276430426566,9.989172720313944,12015599194942.893,69ae08a8
MLP16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,2.9685643054505118,73004988691325.38,3.5080509444889154,2.7573602055893285,4.510399323485684,14600997738267.824,69ae08a8
CXGB15,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.3382694563175948,1.5022303381058024,1.0415020568953808,1.3820329370126048,1.6405263855952454,1.3809122347853258,69ae08a8
RNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.7673445323541257,1.431560486886391,1.0910476831968563,1.0958339048805572,1.508778443797069,1.3789130102229996,69ae08a8
LSTM16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,2.2900949274772326,1.356878844618098,1.148831206342816,1.0782433517515428,1.6201742614250945,1.4988445183229568,69ae08a8
CNNRNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,2.602167752916655,1.730885157023305,1.407787889342476,1.832851228928527,1.5595774743943078,1.8266539005210543,69ae08a8
MLP16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,2.7596048563986684,2.1622313657716403,2.099354712327365,1.7100422527100911,1.8850350467032018,2.123253646782193,69ae08a8
CXGB15,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,0.9238141230669363,1.198419475648233,0.881134618290023,1.629800292235517,1.7530089063984338,1.2772354831278288,69ae08a8
RNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.1017593404979016,1.5902093211874813,1.2899659034342876,1.2565775966617594,2.454262486607689,1.5385549296778238,69ae08a8
LSTM16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.524760316213281,1.518872067475736,1.1855198235236808,2.352175542458626,2.9550705656902094,1.9072796630723068,69ae08a8
CNNRNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.538047890966169,1.318374592764212,1.0788163443102206,1.3081605918598649,1.326616388322023,1.3140031616444978,69ae08a8
MLP16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,0.8429195900605051,0.927851212961652,0.8971385468610756,0.9826087970263961,1.3956608353243862,1.0092357964468028,69ae08a8
CXGB15,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,0.7884275734410139,0.8765518173566015,0.9227544106132917,0.96589031586816,1.0799802023282599,0.9267208639214655,69ae08a8
RNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.102515213945026,1.1630761217548589,1.5205837762216856,1.1755365321891562,1.48870077032266,1.2900824828866775,69ae08a8
LSTM16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,0.8313383227985449,0.8892849028626206,1.0911331167232123,0.7835786423211288,0.9005745304406262,0.8991819030292266,69ae08a8
CNNRNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,0.9304377286475756,1.0741447061273401,1.346608788233318,1.1605035037519849,1.096010182789751,1.121540981909994,69ae08a8
MLP16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.1676124631886826,0.9820274836712954,1.145895963289723,1.0533775149269609,1.239034023727387,1.1175894897608096,69ae08a8
CXGB15,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,0.6438458677224166,0.6630122631800424,0.6853805742787706,1.0063309916298244,3.903548065578213,1.3804235524778534,69ae08a8
RNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.1475813048529313,1.1644748494658783,1.5136610480744646,2.307270621765112,7.876119383334487,2.8018214414985745,69ae08a8
LSTM16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.0679682985787133,0.703515846767377,0.7960936407118473,1.1215182976554814,2.7815378837719735,1.2941267934970786,69ae08a8
CNNRNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.004755276071304,0.8732189633211671,1.304676831642775,2.1171819606524234,1.135988438871283,1.2871642941117905,69ae08a8
MLP16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.3568945022738528,1.1447974649184933,1.3439189441119113,1.1397821074645431,3.0652041188918164,1.6101194275321233,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8925890303975929,0.9925807873160504,0.9684510673034199,0.9432651408475545,0.9384218106189601,0.9470615672967156,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.9233720262763563,1.009416424029868,1.0124772082171427,0.9333436842357055,0.9915710617342615,0.9740360808986669,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8923137695710186,0.9886121043395911,0.9627254630221679,0.8772145196140823,0.9137779250358228,0.9269287563165365,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8456978032065304,0.9921578472005829,0.8796057432893459,0.8561696521379318,0.8552678181615401,0.8857797727991862,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,1.1005714474578083,0.9947333617372566,0.9422673421776575,0.8954099146584321,0.958002024588257,0.9781968181238823,69ae08a8
CXGB15,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8471134905699007,0.8937061684883749,0.7684878052328034,0.7731442620532112,0.8049847162744084,0.8174872885237399,69ae08a8
RNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8193684172138325,0.9108888197756697,0.8321587673133789,0.7916399245570893,0.9446513661327685,0.8597414589985476,69ae08a8
LSTM16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6842504063202203,0.7551581959624014,0.6601214742994649,0.7044950739138593,0.8445628681887412,0.7297176037369374,69ae08a8
CNNRNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7529743529768331,0.9366408900266132,0.7433872702143532,0.811159425292483,0.8884124478589381,0.8265148772738442,69ae08a8
MLP16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7951988665391316,0.7950479066144441,0.890506148569191,0.9152408280199191,0.8452419829299622,0.8482471465345297,69ae08a8
CXGB15,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8780352164913969,0.9015617711084465,0.8266966451839932,0.8056586106274772,0.7301238512395364,0.82841521893017,69ae08a8
RNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8089110495392746,0.7957974592838221,0.8153305345851581,0.7233529117738213,0.774783020159485,0.7836349950683121,69ae08a8
LSTM16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7266463428305755,0.7165186966826346,0.6167502541722988,0.6303877280572983,0.6856501453910622,0.6751906334267739,69ae08a8
CNNRNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6682565804648686,0.708930500278624,0.6453590343977936,0.5345372920540776,0.7723118444165572,0.6658790503223841,69ae08a8
MLP16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.666040734507803,0.6570441250349955,0.5184412176876488,0.6801633563490789,0.6806397439783535,0.640465835511576,69ae08a8
CXGB15,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8630840688211722,0.7726120217150678,0.7040604432182094,0.9214682875649701,0.9416723021001641,0.8405794246839168,69ae08a8
RNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8656868111507136,0.8268823015039254,0.8669635021631098,0.9424654308753669,0.9230528859547806,0.8850101863295793,69ae08a8
LSTM16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7371267353159359,0.7477435838298613,0.6984613523241836,0.827864118570535,0.8302355792938294,0.7682862738668691,69ae08a8
CNNRNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7209836840924297,0.6503157422023368,0.690769319308121,0.8482450328508131,0.886467159878854,0.7593561876665109,69ae08a8
MLP16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.9221599346444898,0.8840435444451129,0.7604524501057462,0.8791050950441324,0.9443922369527762,0.8780306522384516,69ae08a8
CXGB15,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6962526080488266,0.6706448467731598,0.6609444558975025,0.769561788866717,0.6919722049124073,0.6978751808997227,69ae08a8
RNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7537504442253298,0.7949109929244476,0.7551472767838922,0.7803839639533326,0.8076767220275827,0.778373879982917,69ae08a8
LSTM16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7194069365498443,0.6866628795058378,0.7066870514198821,0.7044550892898502,0.6803907351570248,0.6995205383844879,69ae08a8
CNNRNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7730952495960506,0.7875468458458026,0.8145278253301805,0.8422269014055002,0.7546838815024729,0.7944161407360013,69ae08a8
MLP16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.807275895682894,0.6849740519311953,0.7302647166889737,0.7194204336001049,0.6809402365763102,0.7245750668958957,69ae08a8
CXGB15,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8047320119935653,0.7130458035056119,0.734035915045705,0.8624817149197311,0.9032552012517354,0.8035101293432698,69ae08a8
RNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7121049747711715,0.7063574713926992,0.7494343916336982,0.926887107754093,0.9284373932905421,0.8046442677684407,69ae08a8
LSTM16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6978697262093606,0.6317288149547132,0.6875910239050121,0.8402391893781451,0.7945837982201842,0.730402510533483,69ae08a8
CNNRNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8351543498534324,0.7472894991178839,0.8243903824143658,0.9488562515565342,0.9454703318142473,0.8602321629512927,69ae08a8
MLP16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8465999315476229,0.6828690165206917,0.8337337007423387,0.9230609894076771,0.8772775109789808,0.8327082298394621,69ae08a8
CXGB15,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.9138458201023267,0.7998022024608589,0.823172176251221,0.8777435212991996,0.8669353788423061,0.8562998197911824,69ae08a8
RNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6774969117495698,0.6673912436380277,0.6189225273456634,0.7751135753679816,0.7815449560096575,0.70409384282218,69ae08a8
LSTM16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8091762445973594,0.7967483445092727,0.7778372427939569,0.9694757540327953,0.9171983852170285,0.8540871942300825,69ae08a8
CNNRNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8064512802118815,0.7233212192072509,0.7671429765214725,0.857218354110761,0.8224511961053662,0.7953170052313465,69ae08a8
MLP16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.9820871843920023,0.8417747899585155,0.8522975604892213,1.0220989363775632,0.9622915713741744,0.9321100085182954,69ae08a8
CXGB15,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.5770084069881632,0.6898219799995889,0.6563117346485465,0.8122580010151802,0.732006122694283,0.6934812490691524,69ae08a8
RNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6039509734693018,0.6442551948231212,0.653530031992261,0.6426073973045554,0.6330989402429946,0.6354885075664468,69ae08a8
LSTM16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7351843955682835,0.7706181232005684,0.7263323425683001,0.7638076776077524,0.7235017559292941,0.7438888589748397,69ae08a8
CNNRNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6433736681145742,0.6139290157307368,0.6091546588696563,0.6427161520136506,0.6368696901222822,0.62920863697018,69ae08a8
MLP16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6724299199994377,0.6198421599720054,0.696905748515986,0.711027841305953,0.6123925574012651,0.6625196454389294,69ae08a8
CXGB15,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8199292031380974,0.810061821870619,0.8859450324950298,0.859879267693593,0.8903786670818845,0.8532387984558447,69ae08a8
RNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7046243076490535,0.7381231612144898,0.8043230399366857,0.7477036806447279,0.707695171531072,0.7404938721952059,69ae08a8
LSTM16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7930841604742418,0.7706876163266011,0.7847325058817967,0.7429905195858576,0.7493433881949734,0.7681676380926941,69ae08a8
CNNRNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7987747085197874,0.7765164515864751,0.8122339875962375,0.8120562573005834,0.8649826400308002,0.8129128090067768,69ae08a8
MLP16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.9112280453502788,0.8231794767084333,0.9086931896724382,0.8561176188876294,0.8340152043892111,0.8666467070015982,69ae08a8
CXGB15,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.758641396402823,0.7661688859742509,0.7822758470754061,0.7812376230170653,0.7816987037159564,0.7740044912371002,69ae08a8
RNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7137802739324447,0.7493858995672215,0.8201133690732275,0.810753729325832,0.8279377215728527,0.7843941986943156,69ae08a8
LSTM16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8593280701846169,0.8627021073988552,0.7843434477379108,0.9175610246967276,0.8526150052290329,0.8553099310494285,69ae08a8
CNNRNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7196990824702133,0.6917161482449087,0.6544263165506214,0.8105426473238506,0.8131324402240239,0.7379033269627235,69ae08a8
MLP16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6774205562170645,0.7296583461761208,0.7238748008308233,0.757794725358936,0.7340820714153234,0.7245660999996536,69ae08a8
CXGB15,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8301198210234333,0.8692266058183608,0.8686040296977651,0.8601788143895791,0.8712958147520816,0.859885017136244,69ae08a8
RNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8472206288645383,0.8241179260608831,0.889684500658385,0.8419167762313747,0.8504157892375206,0.8506711242105404,69ae08a8
LSTM16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7245153986370991,0.7607847328079466,0.7033227104802586,0.7531781124683992,0.8124732996204576,0.7508548508028322,69ae08a8
CNNRNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7491235918956443,0.7994544324147397,0.7450585356058044,0.7591367064226717,0.8108913966917973,0.7727329326061315,69ae08a8
MLP16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.8940921566165085,0.8429942218067277,0.8183610915110748,0.8749559489506059,0.8994953498008265,0.8659797537371487,69ae08a8
CXGB15,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6893803544544916,0.695563635168791,0.7442526772122344,0.507887476400084,0.5842484337400411,0.6442665153951284,69ae08a8
RNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.6822829457468953,0.7009009831987578,0.6947851758477104,0.6020766861790756,0.5982704301315516,0.6556632442207981,69ae08a8
LSTM16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.4983749629272768,0.431816187989713,0.4414165801696556,0.3856569235379713,0.3780743772693093,0.4270678063787853,69ae08a8
CNNRNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.4729930801820562,0.43523480722200203,0.5068293610840142,0.4220835920321174,0.315624679437717,0.4305531039915813,69ae08a8
MLP16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7325545536064006,0.6237800278092731,0.6009850338477112,0.49692442576847673,0.561852626068187,0.6032193334200098,69ae08a8
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,1.1139276937783908,4.0876054677796105,7.262710246767302,0.6782724633056878,0.7814272764536698,2.784788629616932,69ae08a8
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,14.283696174621582,14.283696174621582,14.283696174621582,14.283696174621582,14.283696174621582,14.283696174621582,69ae08a8
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,11.572864532470703,11.572864532470703,11.572864532470703,11.572864532470703,11.572864532470703,11.572864532470703,69ae08a8
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,13.3844633102417,13.3844633102417,13.3844633102417,13.3844633102417,13.3844633102417,13.3844633102417,69ae08a8
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,12.382453918457031,12.382453918457031,12.382453918457031,12.382453918457031,12.382453918457031,12.382453918457031,69ae08a8
CXGB15,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,9.1521415563199,8.101921850855938,2.4177087090501947,8.157650015386297,7.894421185541758,7.144768663430819,69ae08a8
RNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,41.76597213745117,41.76597213745117,41.76597213745117,41.76597213745117,41.76597213745117,41.76597213745117,69ae08a8
LSTM16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,35.88114929199219,35.88114929199219,35.88114929199219,35.88114929199219,35.88114929199219,35.88114929199219,69ae08a8
CNNRNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,40.5519905090332,40.5519905090332,40.5519905090332,40.5519905090332,40.5519905090332,40.5519905090332,69ae08a8
MLP16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,35.62528991699219,35.62528991699219,35.62528991699219,35.62528991699219,35.62528991699219,35.62528991699219,69ae08a8
CXGB15,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,2.8427682690085687,4.050379969768644,3.0123296408231006,2.288802546784448,1.5450141214932298,2.747858909575598,69ae08a8
RNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,5.324563026428223,5.324563026428223,5.324563026428223,5.324563026428223,5.324563026428223,5.324563026428223,69ae08a8
LSTM16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,8.651378631591797,8.651378631591797,8.651378631591797,8.651378631591797,8.651378631591797,8.651378631591797,69ae08a8
CNNRNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,6.980409622192383,6.980409622192383,6.980409622192383,6.980409622192383,6.980409622192383,6.980409622192383,69ae08a8
MLP16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,5.4329400062561035,5.4329400062561035,5.4329400062561035,5.4329400062561035,5.4329400062561035,5.4329400062561035,69ae08a8
CXGB15,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,0.5017012623039896,0.1744178659921255,0.07419269081624753,0.44943733067101616,0.5178456282580788,0.3435189556082915,69ae08a8
RNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,1.9597182273864746,1.9597182273864746,1.9597182273864746,1.9597182273864746,1.9597182273864746,1.9597182273864746,69ae08a8
LSTM16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,1.9552502632141113,1.9552502632141113,1.9552502632141113,1.9552502632141113,1.9552502632141113,1.9552502632141113,69ae08a8
CNNRNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,1.2426952123641968,1.2426952123641968,1.2426952123641968,1.2426952123641968,1.2426952123641968,1.2426952123641968,69ae08a8
MLP16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,4.072514533996582,4.072514533996582,4.072514533996582,4.072514533996582,4.072514533996582,4.072514533996582,69ae08a8
CXGB15,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,24.26760914637244,20.194891989404574,9.122994346575963,23.796550850164586,30.32218267020101,21.540845800543718,69ae08a8
RNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,83.65935516357422,83.65935516357422,83.65935516357422,83.65935516357422,83.65935516357422,83.65935516357422,69ae08a8
LSTM16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,97.19078063964844,97.19078063964844,97.19078063964844,97.19078063964844,97.19078063964844,97.19078063964844,69ae08a8
CNNRNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,94.36712646484375,94.36712646484375,94.36712646484375,94.36712646484375,94.36712646484375,94.36712646484375,69ae08a8
MLP16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,87.375244140625,87.375244140625,87.375244140625,87.375244140625,87.375244140625,87.375244140625,69ae08a8
CXGB15,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,1.4127886648571524,1.1168853231675664,1.6740633542650079,3.1705447719707007,2.9947667747197855,2.0738097777960425,69ae08a8
RNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,5.73933219909668,5.73933219909668,5.73933219909668,5.73933219909668,5.73933219909668,5.73933219909668,69ae08a8
LSTM16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,9.610625267028809,9.610625267028809,9.610625267028809,9.610625267028809,9.610625267028809,9.610625267028809,69ae08a8
CNNRNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,9.082844734191895,9.082844734191895,9.082844734191895,9.082844734191895,9.082844734191895,9.082844734191895,69ae08a8
MLP16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,11.831367492675781,11.831367492675781,11.831367492675781,11.831367492675781,11.831367492675781,11.831367492675781,69ae08a8
CXGB15,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,2.093279518534302,2.7268100584014787,1.2629899750803295,3.7012009685300247,2.2078487262342517,2.3984258493560775,69ae08a8
RNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,7.7411041259765625,7.7411041259765625,7.7411041259765625,7.7411041259765625,7.7411041259765625,7.7411041259765625,69ae08a8
LSTM16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,9.922990798950195,9.922990798950195,9.922990798950195,9.922990798950195,9.922990798950195,9.922990798950195,69ae08a8
CNNRNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,13.530120849609375,13.530120849609375,13.530120849609375,13.530120849609375,13.530120849609375,13.530120849609375,69ae08a8
MLP16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,19.949832916259766,19.949832916259766,19.949832916259766,19.949832916259766,19.949832916259766,19.949832916259766,69ae08a8
CXGB15,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,0.33819177241734094,0.23800156324583943,0.16776087302226855,0.4360306939832028,0.3856683392218308,0.3131306483780965,69ae08a8
